x,Baseline,Axis,AttackType,AttackActive,AbsResidual,Threshold_static_global,PointExceed_static_global,WindowCount_static_global,WindowDetection_static_global,Threshold_scenario_specific,PointExceed_scenario_specific,WindowCount_scenario_specific,WindowDetection_scenario_specific,Threshold_yaw_static_global,PointExceed_yaw_static_global,WindowCount_yaw_static_global,WindowDetection_yaw_static_global
17.599624,baseline_01_hover,Yaw,ramp,0,0.0001922607422102,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
17.699584,baseline_01_hover,Yaw,ramp,0,0.0001922607422102,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
17.799544,baseline_01_hover,Yaw,ramp,0,8.239746091476263e-05,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
17.899504,baseline_01_hover,Yaw,ramp,0,0.000274658203125,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
17.999464,baseline_01_hover,Yaw,ramp,0,0.0001922607422102,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.099424,baseline_01_hover,Yaw,ramp,0,0.0003021240235057,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.199384,baseline_01_hover,Yaw,ramp,0,0.0002197265625341,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.299344,baseline_01_hover,Yaw,ramp,0,0.0003158569336392,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.399304,baseline_01_hover,Yaw,ramp,0,0.0004119873046875,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.500097,baseline_01_hover,Yaw,ramp,0,0.0003158569336392,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.600057,baseline_01_hover,Yaw,ramp,0,0.0003845214844204,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.700017,baseline_01_hover,Yaw,ramp,0,0.0003158569336392,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.799977,baseline_01_hover,Yaw,ramp,0,0.000274658203125,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.899937,baseline_01_hover,Yaw,ramp,0,0.0003707885742869,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
18.999897,baseline_01_hover,Yaw,ramp,0,0.0003845214844204,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.099857,baseline_01_hover,Yaw,ramp,0,0.0003158569336392,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.199817,baseline_01_hover,Yaw,ramp,0,0.0003982543945539,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.299777,baseline_01_hover,Yaw,ramp,0,0.0004257202148778,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.399737,baseline_01_hover,Yaw,ramp,0,0.0003982543946108,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.499697,baseline_01_hover,Yaw,ramp,0,0.0004257202148778,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.599657,baseline_01_hover,Yaw,ramp,0,0.0004119873046875,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.699617,baseline_01_hover,Yaw,ramp,0,0.0003707885742301,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.799577,baseline_01_hover,Yaw,ramp,0,0.0005355834961164,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.899537,baseline_01_hover,Yaw,ramp,0,0.0004394531250113,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
19.999497,baseline_01_hover,Yaw,ramp,0,0.0004394531250682,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.099457,baseline_01_hover,Yaw,ramp,0,0.0005218505859829,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.199417,baseline_01_hover,Yaw,ramp,0,0.0005630493164971,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.299377,baseline_01_hover,Yaw,ramp,0,0.0004119873047443,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.399337,baseline_01_hover,Yaw,ramp,0,0.0004943847656591,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.499297,baseline_01_hover,Yaw,ramp,0,0.0005630493164403,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.60009,baseline_01_hover,Yaw,ramp,0,0.0006042480468977,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.70005,baseline_01_hover,Yaw,ramp,0,0.0004943847656591,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.80001,baseline_01_hover,Yaw,ramp,0,0.0005767822265738,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.89997,baseline_01_hover,Yaw,ramp,0,0.0005630493164971,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
20.99993,baseline_01_hover,Yaw,ramp,0,0.0005081176757926,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.09989,baseline_01_hover,Yaw,ramp,0,0.0004943847656022,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.19985,baseline_01_hover,Yaw,ramp,0,0.0006591796875454,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.29981,baseline_01_hover,Yaw,ramp,0,0.0005218505859829,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.39977,baseline_01_hover,Yaw,ramp,0,0.0006866455078125,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.49973,baseline_01_hover,Yaw,ramp,0,0.0006866455078125,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.59969,baseline_01_hover,Yaw,ramp,0,0.0007690429687841,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.69965,baseline_01_hover,Yaw,ramp,0,0.0006317138672216,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.79961,baseline_01_hover,Yaw,ramp,0,0.0006866455078125,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.89957,baseline_01_hover,Yaw,ramp,0,0.0006729125976789,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
21.99953,baseline_01_hover,Yaw,ramp,0,0.0005218505859829,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.09949,baseline_01_hover,Yaw,ramp,0,0.0005767822266307,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.19945,baseline_01_hover,Yaw,ramp,0,0.0006042480468977,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.29941,baseline_01_hover,Yaw,ramp,0,0.0006179809570312,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.39937,baseline_01_hover,Yaw,ramp,0,0.0007003784180028,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.49933,baseline_01_hover,Yaw,ramp,0,0.0006179809570312,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.59929,baseline_01_hover,Yaw,ramp,0,0.0006454467774119,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.700083,baseline_01_hover,Yaw,ramp,0,0.0006179809570312,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.800043,baseline_01_hover,Yaw,ramp,0,0.0005767822265738,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.900003,baseline_01_hover,Yaw,ramp,0,0.0006317138672216,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
22.999963,baseline_01_hover,Yaw,ramp,0,0.0007003784180028,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.099923,baseline_01_hover,Yaw,ramp,0,0.0007965087891079,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.199883,baseline_01_hover,Yaw,ramp,0,0.0007553100585937,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.299843,baseline_01_hover,Yaw,ramp,0,0.0008377075195653,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.399803,baseline_01_hover,Yaw,ramp,0,0.0007141113281932,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.499763,baseline_01_hover,Yaw,ramp,0,0.0006454467773551,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.599723,baseline_01_hover,Yaw,ramp,0,0.0007415771484602,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.699683,baseline_01_hover,Yaw,ramp,0,0.0007141113281363,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.799643,baseline_01_hover,Yaw,ramp,0,0.0006591796874886,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.899603,baseline_01_hover,Yaw,ramp,0,0.0007278442383267,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
23.999563,baseline_01_hover,Yaw,ramp,0,0.0007553100585937,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.099523,baseline_01_hover,Yaw,ramp,0,0.0007690429687841,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.199483,baseline_01_hover,Yaw,ramp,0,0.0006591796875454,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.299443,baseline_01_hover,Yaw,ramp,0,0.0007553100585937,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.399403,baseline_01_hover,Yaw,ramp,0,0.000823974609375,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.499363,baseline_01_hover,Yaw,ramp,0,0.0008651733398892,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.599323,baseline_01_hover,Yaw,ramp,0,0.0008789062500227,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.700116,baseline_01_hover,Yaw,ramp,0,0.0008926391601562,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.800076,baseline_01_hover,Yaw,ramp,0,0.0007690429687272,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
24.900036,baseline_01_hover,Yaw,ramp,0,0.0007278442383267,0.013596,0,0.0,0,0.013596,0,0.0,0,0.013596,0,0.0,0
