timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778516016.99974203,135182572,0,6,144835000,2418,10,1.21,-35.3632619,149.1652372,598.23,0.005000000353902578,198.3168182373047,1.352000117301941,0.0,1
1778516017.19966221,135382492,0,6,144835200,2418,10,1.21,-35.3632619,149.1652372,597.94,0.005000000353902578,190.3365478515625,1.4970000982284546,0.0,1
1778516017.39958215,135582412,0,6,144835400,2418,10,1.21,-35.3632619,149.1652372,597.64,0.005000000353902578,181.42184448242188,1.561000108718872,0.0,1
1778516017.59950209,135782332,0,6,144835600,2418,10,1.21,-35.3632619,149.1652372,597.32,0.005000000353902578,173.287109375,1.5720000267028809,0.0,1
1778516017.79942203,135982252,0,6,144835800,2418,10,1.21,-35.3632619,149.1652372,597.01,0.005000000353902578,168.53732299804688,1.5560001134872437,0.0,1
1778516017.99934220,136182172,0,6,144836000,2418,10,1.21,-35.3632619,149.1652372,596.7,0.005000000353902578,167.16873168945312,1.531000018119812,0.0,1
1778516018.19926214,136382092,0,6,144836200,2418,10,1.21,-35.3632619,149.1652372,596.4,0.004000000189989805,165.42404174804688,1.50600004196167,0.0,1
1778516018.40001512,136582845,0,6,144836400,2418,10,1.21,-35.3632619,149.1652372,596.1,0.004000000189989805,160.86758422851562,1.4870001077651978,0.0,1
1778516018.59993505,136782765,0,6,144836600,2418,10,1.21,-35.3632619,149.1652372,595.8,0.004000000189989805,154.76852416992188,1.4730000495910645,0.0,1
1778516018.79985523,136982685,0,6,144836800,2418,10,1.21,-35.363262,149.1652372,595.51,0.004000000189989805,151.32861328125,1.4310001134872437,0.0,1
1778516018.99977517,137182605,0,6,144837000,2418,10,1.21,-35.363262,149.1652372,595.24,0.004000000189989805,152.92648315429688,1.3130000829696655,0.0,1
1778516019.19969511,137382525,0,6,144837200,2418,10,1.21,-35.363262,149.1652372,594.99,0.004000000189989805,157.85028076171875,1.13100004196167,0.0,1
1778516019.39961505,137582445,0,6,144837400,2418,10,1.21,-35.363262,149.1652372,594.78,0.003000000026077032,163.32260131835938,0.9180000424385071,0.0,1
1778516019.59953523,137782365,0,6,144837600,2418,10,1.21,-35.363262,149.1652372,594.62,0.0020000000949949026,170.96249389648438,0.7020000219345093,0.0,1
1778516019.79945517,137982285,0,6,144837800,2418,10,1.21,-35.363262,149.1652372,594.5,0.0,200.4842071533203,0.5300000309944153,0.0,1
1778516019.99937510,138182205,0,6,144838000,2418,10,1.21,-35.363262,149.1652372,594.4,0.0,317.8209533691406,0.4390000104904175,0.0,1
1778516020.19929504,138382125,0,6,144838200,2418,10,1.21,-35.363262,149.1652372,594.32,0.0010000000474974513,343.56890869140625,0.4090000092983246,0.0,1
1778516020.39921522,138582045,0,6,144838400,2418,10,1.21,-35.363262,149.1652372,594.24,0.0020000000949949026,359.4237365722656,0.4130000174045563,0.0,1
1778516020.59996819,138782798,0,6,144838600,2418,10,1.21,-35.363262,149.1652372,594.15,0.0020000000949949026,15.909489631652832,0.43300002813339233,0.0,1
1778516020.79988813,138982718,0,6,144838800,2418,10,1.21,-35.363262,149.1652372,594.06,0.003000000026077032,33.88969802856445,0.4570000171661377,0.0,1
1778516020.99980807,139182638,0,6,144839000,2418,10,1.21,-35.363262,149.1652372,593.97,0.003000000026077032,47.30215835571289,0.4780000150203705,0.0,1
1778516021.19972825,139382558,0,6,144839200,2418,10,1.21,-35.363262,149.1652372,593.88,0.003000000026077032,55.97945785522461,0.49500003457069397,0.0,1
1778516021.39964819,139582478,0,6,144839400,2418,10,1.21,-35.363262,149.1652372,593.78,0.003000000026077032,64.36181640625,0.5049999952316284,0.0,1
1778516021.59956813,139782398,0,6,144839600,2418,10,1.21,-35.363262,149.1652372,593.67,0.003000000026077032,68.31486511230469,0.5100000500679016,0.0,1
1778516021.79948807,139982318,0,6,144839800,2418,10,1.21,-35.363262,149.1652372,593.57,0.004000000189989805,67.42803192138672,0.5120000243186951,0.0,1
1778516021.99940825,140182238,0,6,144840000,2418,10,1.21,-35.363262,149.1652372,593.47,0.004000000189989805,65.20587921142578,0.5110000371932983,0.0,1
1778516022.19932818,140382158,0,6,144840200,2418,10,1.21,-35.363262,149.1652372,593.37,0.004000000189989805,66.64080047607422,0.5090000033378601,0.0,1
1778516022.39924812,140582078,0,6,144840400,2418,10,1.21,-35.363262,149.1652372,593.26,0.004000000189989805,75.64693450927734,0.5080000162124634,0.0,1
1778516022.60000110,140782831,0,6,144840600,2418,10,1.21,-35.363262,149.1652372,593.16,0.005000000353902578,87.42971801757812,0.5060000419616699,0.0,1
1778516022.79992104,140982751,0,6,144840800,2418,10,1.21,-35.363262,149.1652372,593.06,0.005000000353902578,93.78569030761719,0.5049999952316284,0.0,1
1778516022.99984121,141182671,0,6,144841000,2418,10,1.21,-35.363262,149.1652373,592.95,0.004000000189989805,91.84431457519531,0.5040000081062317,0.0,1
