path,file,n_columns,columns,true,pred,attacked,recovered,residual,detected,threshold,rmse,mae,improvement
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_02_high_altitude_hover_XKF1_future_prediction_test_outputs.csv,baseline_02_high_altitude_hover_XKF1_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_03_forward_motion_ATT_future_prediction_test_outputs.csv,baseline_03_forward_motion_ATT_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_03_forward_motion_XKF1_future_prediction_test_outputs.csv,baseline_03_forward_motion_XKF1_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_04_yaw_rotation_ATT_future_prediction_test_outputs.csv,baseline_04_yaw_rotation_ATT_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_04_yaw_rotation_XKF1_future_prediction_test_outputs.csv,baseline_04_yaw_rotation_XKF1_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_05_mixed_maneuver_ATT_future_prediction_test_outputs.csv,baseline_05_mixed_maneuver_ATT_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/baseline_05_mixed_maneuver_XKF1_future_prediction_test_outputs.csv,baseline_05_mixed_maneuver_XKF1_future_prediction_test_outputs.csv,18,t_test_Roll | Roll_true_future | Roll_predicted_future_system_id | Roll_naive_previous_value | Roll_prediction_error | Roll_naive_error | t_test_Pitch | Pitch_true_future | Pitch_predicted_future_system_id | Pitch_naive_previous_value | Pitch_prediction_error | Pitch_naive_error | t_test_Yaw | Yaw_true_future | Yaw_predicted_future_system_id | Yaw_naive_previous_value | Yaw_prediction_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results/phase2_att_future_prediction_summary.csv,phase2_att_future_prediction_summary.csv,16,file | target | rows_total_after_cleaning | supervised_samples | train_samples | test_samples | lags | feature_columns | model_MAE | model_RMSE | model_R2 | naive_MAE | naive_RMSE | naive_R2 | rmse_improvement_deg | rmse_improvement_percent,1,1,0,0,0,0,0,1,1,1
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/baseline_01_hover_ATT_v2_delta_prediction_outputs.csv,baseline_01_hover_ATT_v2_delta_prediction_outputs.csv,21,t_Roll | Roll_true_future | Roll_predicted_future_delta_system_id | Roll_naive_yk | Roll_constant_velocity | Roll_model_error | Roll_naive_error | t_Pitch | Pitch_true_future | Pitch_predicted_future_delta_system_id | Pitch_naive_yk | Pitch_constant_velocity | Pitch_model_error | Pitch_naive_error | t_Yaw | Yaw_true_future | Yaw_predicted_future_delta_system_id | Yaw_naive_yk | Yaw_constant_velocity | Yaw_model_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/baseline_02_high_altitude_hover_ATT_v2_delta_prediction_outputs.csv,baseline_02_high_altitude_hover_ATT_v2_delta_prediction_outputs.csv,21,t_Roll | Roll_true_future | Roll_predicted_future_delta_system_id | Roll_naive_yk | Roll_constant_velocity | Roll_model_error | Roll_naive_error | t_Pitch | Pitch_true_future | Pitch_predicted_future_delta_system_id | Pitch_naive_yk | Pitch_constant_velocity | Pitch_model_error | Pitch_naive_error | t_Yaw | Yaw_true_future | Yaw_predicted_future_delta_system_id | Yaw_naive_yk | Yaw_constant_velocity | Yaw_model_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/baseline_03_forward_motion_ATT_v2_delta_prediction_outputs.csv,baseline_03_forward_motion_ATT_v2_delta_prediction_outputs.csv,21,t_Roll | Roll_true_future | Roll_predicted_future_delta_system_id | Roll_naive_yk | Roll_constant_velocity | Roll_model_error | Roll_naive_error | t_Pitch | Pitch_true_future | Pitch_predicted_future_delta_system_id | Pitch_naive_yk | Pitch_constant_velocity | Pitch_model_error | Pitch_naive_error | t_Yaw | Yaw_true_future | Yaw_predicted_future_delta_system_id | Yaw_naive_yk | Yaw_constant_velocity | Yaw_model_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/baseline_04_yaw_rotation_ATT_v2_delta_prediction_outputs.csv,baseline_04_yaw_rotation_ATT_v2_delta_prediction_outputs.csv,21,t_Roll | Roll_true_future | Roll_predicted_future_delta_system_id | Roll_naive_yk | Roll_constant_velocity | Roll_model_error | Roll_naive_error | t_Pitch | Pitch_true_future | Pitch_predicted_future_delta_system_id | Pitch_naive_yk | Pitch_constant_velocity | Pitch_model_error | Pitch_naive_error | t_Yaw | Yaw_true_future | Yaw_predicted_future_delta_system_id | Yaw_naive_yk | Yaw_constant_velocity | Yaw_model_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/baseline_05_mixed_maneuver_ATT_v2_delta_prediction_outputs.csv,baseline_05_mixed_maneuver_ATT_v2_delta_prediction_outputs.csv,21,t_Roll | Roll_true_future | Roll_predicted_future_delta_system_id | Roll_naive_yk | Roll_constant_velocity | Roll_model_error | Roll_naive_error | t_Pitch | Pitch_true_future | Pitch_predicted_future_delta_system_id | Pitch_naive_yk | Pitch_constant_velocity | Pitch_model_error | Pitch_naive_error | t_Yaw | Yaw_true_future | Yaw_predicted_future_delta_system_id | Yaw_naive_yk | Yaw_constant_velocity | Yaw_model_error | Yaw_naive_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v2_delta/phase2_v2_att_delta_future_prediction_summary.csv,phase2_v2_att_delta_future_prediction_summary.csv,19,file | target | rows_after_cleaning | samples | train_samples | test_samples | lags | feature_columns | model_MAE | model_RMSE | model_R2 | naive_MAE | naive_RMSE | naive_R2 | constant_velocity_MAE | constant_velocity_RMSE | constant_velocity_R2 | rmse_improvement_over_naive | rmse_improvement_percent_over_naive,1,1,0,0,0,0,0,1,1,1
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/baseline_01_hover_ATT_v3_stable_prediction_outputs.csv,baseline_01_hover_ATT_v3_stable_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_selected_model | Roll_naive_yk | Roll_constant_velocity | Roll_selected_model_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_selected_model | Pitch_naive_yk | Pitch_constant_velocity | Pitch_selected_model_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_selected_model | Yaw_naive_yk | Yaw_constant_velocity | Yaw_selected_model_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/baseline_02_high_altitude_hover_ATT_v3_stable_prediction_outputs.csv,baseline_02_high_altitude_hover_ATT_v3_stable_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_selected_model | Roll_naive_yk | Roll_constant_velocity | Roll_selected_model_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_selected_model | Pitch_naive_yk | Pitch_constant_velocity | Pitch_selected_model_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_selected_model | Yaw_naive_yk | Yaw_constant_velocity | Yaw_selected_model_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/baseline_03_forward_motion_ATT_v3_stable_prediction_outputs.csv,baseline_03_forward_motion_ATT_v3_stable_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_selected_model | Roll_naive_yk | Roll_constant_velocity | Roll_selected_model_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_selected_model | Pitch_naive_yk | Pitch_constant_velocity | Pitch_selected_model_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_selected_model | Yaw_naive_yk | Yaw_constant_velocity | Yaw_selected_model_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/baseline_04_yaw_rotation_ATT_v3_stable_prediction_outputs.csv,baseline_04_yaw_rotation_ATT_v3_stable_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_selected_model | Roll_naive_yk | Roll_constant_velocity | Roll_selected_model_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_selected_model | Pitch_naive_yk | Pitch_constant_velocity | Pitch_selected_model_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_selected_model | Yaw_naive_yk | Yaw_constant_velocity | Yaw_selected_model_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/baseline_05_mixed_maneuver_ATT_v3_stable_prediction_outputs.csv,baseline_05_mixed_maneuver_ATT_v3_stable_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_selected_model | Roll_naive_yk | Roll_constant_velocity | Roll_selected_model_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_selected_model | Pitch_naive_yk | Pitch_constant_velocity | Pitch_selected_model_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_selected_model | Yaw_naive_yk | Yaw_constant_velocity | Yaw_selected_model_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v3_stable/phase2_v3_att_stable_future_prediction_summary.csv,phase2_v3_att_stable_future_prediction_summary.csv,24,file | target | rows_after_cleaning | samples | train_samples | val_samples | test_samples | lags | feature_columns | selected_gamma | validation_RMSE_selected | model_MAE | model_RMSE | model_R2 | naive_MAE | naive_RMSE | naive_R2 | constant_velocity_MAE | constant_velocity_RMSE | constant_velocity_R2 | rmse_improvement_over_naive | rmse_improvement_percent_over_naive | rmse_improvement_over_cv | rmse_improvement_percent_over_cv,1,1,0,0,0,0,0,1,1,1
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/baseline_01_hover_ATT_trained_ARX_prediction_outputs.csv,baseline_01_hover_ATT_trained_ARX_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_trained_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ARX_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_trained_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ARX_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_trained_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ARX_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/baseline_02_high_altitude_hover_ATT_trained_ARX_prediction_outputs.csv,baseline_02_high_altitude_hover_ATT_trained_ARX_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_trained_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ARX_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_trained_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ARX_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_trained_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ARX_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/baseline_03_forward_motion_ATT_trained_ARX_prediction_outputs.csv,baseline_03_forward_motion_ATT_trained_ARX_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_trained_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ARX_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_trained_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ARX_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_trained_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ARX_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/baseline_04_yaw_rotation_ATT_trained_ARX_prediction_outputs.csv,baseline_04_yaw_rotation_ATT_trained_ARX_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_trained_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ARX_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_trained_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ARX_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_trained_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ARX_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/baseline_05_mixed_maneuver_ATT_trained_ARX_prediction_outputs.csv,baseline_05_mixed_maneuver_ATT_trained_ARX_prediction_outputs.csv,24,t_Roll | Roll_true_future | Roll_trained_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ARX_error | Roll_naive_error | Roll_cv_error | t_Pitch | Pitch_true_future | Pitch_trained_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ARX_error | Pitch_naive_error | Pitch_cv_error | t_Yaw | Yaw_true_future | Yaw_trained_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ARX_error | Yaw_naive_error | Yaw_cv_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v5_trained_arx/phase2_v5_att_trained_ARX_future_prediction_summary.csv,phase2_v5_att_trained_ARX_future_prediction_summary.csv,26,file | target | rows_after_cleaning | samples | train_samples | test_samples | delta_lags | input_lags | state_columns | input_columns | feature_names | best_ridge_lambda | internal_validation_delta_RMSE | trained_ARX_MAE | trained_ARX_RMSE | trained_ARX_R2 | naive_MAE | naive_RMSE | naive_R2 | constant_velocity_MAE | constant_velocity_RMSE | constant_velocity_R2 | rmse_improvement_over_naive | rmse_improvement_percent_over_naive | rmse_improvement_over_cv | rmse_improvement_percent_over_cv,1,0,0,0,0,0,0,1,1,1
/home/tchowdh4/sensor_recovery_project/prediction_results_v6_att_imu_arx/baseline_01_hover_ATT_ATT_IMU_ARX_prediction_outputs.csv,baseline_01_hover_ATT_ATT_IMU_ARX_prediction_outputs.csv,18,t_Roll | Roll_true_future | Roll_trained_ATT_IMU_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ATT_IMU_ARX_error | t_Pitch | Pitch_true_future | Pitch_trained_ATT_IMU_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ATT_IMU_ARX_error | t_Yaw | Yaw_true_future | Yaw_trained_ATT_IMU_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ATT_IMU_ARX_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v6_att_imu_arx/baseline_02_high_altitude_hover_ATT_ATT_IMU_ARX_prediction_outputs.csv,baseline_02_high_altitude_hover_ATT_ATT_IMU_ARX_prediction_outputs.csv,18,t_Roll | Roll_true_future | Roll_trained_ATT_IMU_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ATT_IMU_ARX_error | t_Pitch | Pitch_true_future | Pitch_trained_ATT_IMU_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ATT_IMU_ARX_error | t_Yaw | Yaw_true_future | Yaw_trained_ATT_IMU_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ATT_IMU_ARX_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v6_att_imu_arx/baseline_03_forward_motion_ATT_ATT_IMU_ARX_prediction_outputs.csv,baseline_03_forward_motion_ATT_ATT_IMU_ARX_prediction_outputs.csv,18,t_Roll | Roll_true_future | Roll_trained_ATT_IMU_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ATT_IMU_ARX_error | t_Pitch | Pitch_true_future | Pitch_trained_ATT_IMU_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ATT_IMU_ARX_error | t_Yaw | Yaw_true_future | Yaw_trained_ATT_IMU_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ATT_IMU_ARX_error,1,1,0,0,1,0,0,0,0,0
/home/tchowdh4/sensor_recovery_project/prediction_results_v6_att_imu_arx/baseline_04_yaw_rotation_ATT_ATT_IMU_ARX_prediction_outputs.csv,baseline_04_yaw_rotation_ATT_ATT_IMU_ARX_prediction_outputs.csv,18,t_Roll | Roll_true_future | Roll_trained_ATT_IMU_ARX_prediction | Roll_naive_prediction | Roll_constant_velocity_prediction | Roll_trained_ATT_IMU_ARX_error | t_Pitch | Pitch_true_future | Pitch_trained_ATT_IMU_ARX_prediction | Pitch_naive_prediction | Pitch_constant_velocity_prediction | Pitch_trained_ATT_IMU_ARX_error | t_Yaw | Yaw_true_future | Yaw_trained_ATT_IMU_ARX_prediction | Yaw_naive_prediction | Yaw_constant_velocity_prediction | Yaw_trained_ATT_IMU_ARX_error,1,1,0,0,1,0,0,0,0,0
