attacked_file,detection_csv,figure,baseline,attack_axis,attack_type,threshold_type,threshold,window_rule,W,N,rolling_mean_multiplier,prediction_file,prediction_column,n_eval_samples,detector,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.25x,10,3,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.5x,10,3,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.5x,10,3,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,471,6,0,0.0,,,0.9874213836477987,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.5x,10,3,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,443,34,0,0.0,,,0.9287211740041929,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W10_N3_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W10_N3_mean1.5x,10,3,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1x,20,5,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,467,10,0,0.0,,,0.9790356394129979,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.25x,20,5,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,473,4,0,0.0,,,0.9916142557651991,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,452,25,0,0.0,,,0.9475890985324947,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W20_N5_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W20_N5_mean1.5x,20,5,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,469,8,0,0.0,,,0.9832285115303984,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1x,30,8,1.0,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,469,8,0,0.0,,,0.9832285115303984,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_mean,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.25x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.25x,30,8,1.25,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_combined,0,477,0,0,0.0,,,1.0,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,point,0,440,37,0,0.0,,,0.9224318658280922,
/home/tchowdh4/sensor_recovery_project/attack_detection_v9/attacked_att/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll.csv,/home/tchowdh4/sensor_recovery_project/attack_detection_v9/detection_csvs/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.5x.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9/baseline_05_mixed_maneuver__baseline_05_mixed_maneuver_ATT__attack_ramp_Roll__detect_W30_N8_mean1.5x.png,baseline_05_mixed_maneuver,Roll,ramp,p99_abs,0.010307,W30_N8_mean1.5x,30,8,1.5,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,477,window_count,0,469,8,0,0.0,,,0.9832285115303984,
