timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778782212.45992517,95645060,0,0.12,0.13,352.61,-0.013370804488658905,0.015490947291254997,0.003138165455311537,-0.0009763376438058913,0.004468630533665419,-0.0064321537502110004,-25.004030227661133,0.05,0.05,0.0,584.09
1778782212.45992517,95645060,1,0.12,0.13,352.62,-0.013268339447677135,0.015600685961544514,0.004434105474501848,0.0007134766201488674,0.00447815703228116,-0.005916104651987553,-24.996322631835938,0.05,0.05,0.0,584.08
1778782212.55988503,95745020,0,0.12,0.14,352.61,-0.013545590452849865,0.015202975831925869,0.003432036377489567,-0.000798485882114619,0.004440024960786104,-0.0065776994451880455,-25.00411033630371,0.05,0.05,0.0,584.09
1778782212.55988503,95745020,1,0.13,0.14,352.62,-0.013559277169406414,0.015285887755453587,0.004838437773287296,0.0009082781616598368,0.004447510465979576,-0.006110784597694874,-24.996246337890625,0.05,0.05,0.0,584.08
1778782212.65984511,95844980,0,0.13,0.15,352.61,-0.013789743185043335,0.015119314193725586,0.0037795279640704393,0.00010928345000138506,0.0044198776595294476,-0.006742297671735287,-25.004125595092773,0.05,0.05,0.0,584.09
1778782212.65984511,95844980,1,0.14,0.14,352.62,-0.013972937129437923,0.015128579922020435,0.0051004309207201,0.0013777179410681129,0.004406610503792763,-0.0063209133222699165,-24.996131896972656,0.05,0.05,0.0,584.08
1778782212.75980520,95944940,0,0.15,0.14,352.61,-0.014061126857995987,0.015340212732553482,0.00397510314360261,0.00043928579543717206,0.00434804568067193,-0.006842789705842733,-25.00408172607422,0.05,0.05,0.0,584.09
1778782212.75980520,95944940,1,0.16,0.14,352.62,-0.014066380448639393,0.015176771208643913,0.005336827598512173,0.0014336082385852933,0.004437134601175785,-0.0066306982189416885,-24.996015548706055,0.05,0.05,0.0,584.08
1778782212.85976505,96044900,0,0.17,0.14,352.61,-0.014115211553871632,0.015854664146900177,0.0036914502270519733,0.0004818874003831297,0.004299564752727747,-0.006918645929545164,-25.004051208496094,0.05,0.06,0.0,584.09
1778782212.85976505,96044900,1,0.18,0.13,352.62,-0.014269170351326466,0.0156912449747324,0.005138725508004427,0.001357136177830398,0.004310815129429102,-0.00666962843388319,-24.995866775512695,0.05,0.05,0.0,584.08
1778782212.95972514,96144860,0,0.19,0.13,352.61,-0.014060509391129017,0.016707541421055794,0.0038923437241464853,0.0004258917469996959,0.004231036640703678,-0.006877655163407326,-25.004016876220703,0.05,0.06,0.0,584.09
1778782212.95972514,96144860,1,0.19,0.13,352.62,-0.014261052943766117,0.016651790589094162,0.005268112290650606,0.0013379971496760845,0.004187856335192919,-0.006617531646043062,-24.995725631713867,0.05,0.05,0.0,584.08
1778782213.05968523,96244820,0,0.19,0.13,352.61,-0.013957120478153229,0.017628397792577744,0.0040221079252660275,0.0008905033464543521,0.004213545937091112,-0.006787774618715048,-25.003948211669922,0.05,0.06,0.0,584.09
1778782213.05968523,96244820,1,0.19,0.13,352.62,-0.014122925698757172,0.017527058720588684,0.005377532914280891,0.0017459540395066142,0.004132199566811323,-0.0065303524024784565,-24.995569229125977,0.05,0.05,0.0,584.08
1778782213.15964508,96344780,0,0.18,0.13,352.61,-0.013881520368158817,0.018332337960600853,0.003931698855012655,0.0007699821144342422,0.004180902615189552,-0.0065872264094650745,-25.00384521484375,0.05,0.06,0.0,584.09
1778782213.15964508,96344780,1,0.18,0.12,352.62,-0.014002257026731968,0.018323419615626335,0.005170043092221022,0.0014066346921026707,0.004081714432686567,-0.006336656864732504,-24.995389938354492,0.05,0.05,0.0,584.08
1778782213.25960517,96444740,0,0.17,0.12,352.61,-0.01375512219965458,0.01885027065873146,0.003772328607738018,0.0008524606819264591,0.004189939703792334,-0.006365516688674688,-25.0037784576416,0.05,0.06,0.0,584.09
1778782213.25960517,96444740,1,0.17,0.12,352.62,-0.013705560937523842,0.018815694376826286,0.0050019510090351105,0.001434055157005787,0.0040933298878371716,-0.006126128602772951,-24.995256423950195,0.05,0.05,0.0,584.08
1778782213.35956502,96544700,0,0.15,0.12,352.6,-0.013630818575620651,0.019226979464292526,0.0037900616880506277,0.0006101754261180758,0.0041846721433103085,-0.006069124210625887,-25.00369644165039,0.05,0.06,0.0,584.09
