timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1778788609.05929494,282244557,0,0.08,0.1,82.96,-0.020477304235100746,-0.01984338089823723,0.5005247592926025,0.5013867616653442,5.927969932556152,-0.7614594101905823,-2.707786798477173,0.21,0.22,0.19,584.09
1778788609.05929494,282244557,1,0.09,0.1,82.97,-0.021071389317512512,-0.019278181716799736,0.5005086064338684,0.5007656812667847,5.927423477172852,-0.7611352205276489,-2.6959338188171387,0.21,0.22,0.19,584.08
1778788609.15925503,282344517,0,0.08,0.1,82.96,-0.020588018000125885,-0.019856682047247887,0.5004305839538574,0.5013872981071472,5.927778244018555,-0.7614917755126953,-2.6576778888702393,0.21,0.22,0.19,584.09
1778788609.15925503,282344517,1,0.09,0.1,82.97,-0.021141761913895607,-0.019409993663430214,0.5004263520240784,0.5011434555053711,5.9271721839904785,-0.7612466216087341,-2.645836353302002,0.21,0.22,0.19,584.08
1778788609.25921512,282444477,0,0.08,0.1,82.96,-0.02064281888306141,-0.019854484125971794,0.500308096408844,0.5013575553894043,5.92762565612793,-0.7614798545837402,-2.60756516456604,0.21,0.22,0.19,584.09
1778788609.25921512,282444477,1,0.08,0.1,82.97,-0.021225396543741226,-0.019416723400354385,0.5002642273902893,0.5016096234321594,5.9269890785217285,-0.7612789869308472,-2.5956952571868896,0.21,0.22,0.19,584.08
1778788609.36000800,282545270,0,0.08,0.11,82.96,-0.02044791169464588,-0.01980147510766983,0.5001303553581238,0.5013024806976318,5.927602291107178,-0.7613467574119568,-2.557030439376831,0.21,0.22,0.19,584.09
1778788609.36000800,282545270,1,0.08,0.11,82.97,-0.021214019507169724,-0.01952286623418331,0.5000045895576477,0.5020260810852051,5.926776885986328,-0.7613511085510254,-2.5455362796783447,0.21,0.22,0.19,584.08
1778788609.45996809,282645230,0,0.08,0.1,82.96,-0.020409489050507545,-0.019906556233763695,0.4999689757823944,0.5015572905540466,5.927430629730225,-0.7613902688026428,-2.507296323776245,0.21,0.22,0.19,584.09
1778788609.45996809,282645230,1,0.08,0.1,82.97,-0.02129117026925087,-0.01948549970984459,0.49988606572151184,0.501882791519165,5.926619529724121,-0.7613692879676819,-2.495401620864868,0.21,0.22,0.19,584.08
1778788609.55992794,282745190,0,0.07,0.1,82.96,-0.02034122869372368,-0.019926613196730614,0.4998738169670105,0.5019918084144592,5.927236557006836,-0.7614758610725403,-2.4571313858032227,0.21,0.22,0.19,584.09
1778788609.55992794,282745190,1,0.07,0.1,82.97,-0.02120245061814785,-0.01947801001369953,0.499756395816803,0.5014535188674927,5.9264397621154785,-0.7614126205444336,-2.4452950954437256,0.21,0.22,0.19,584.08
1778788609.65988803,282845150,0,0.07,0.1,82.96,-0.02016507461667061,-0.019946051761507988,0.49986496567726135,0.5022584795951843,5.927104473114014,-0.7615129947662354,-2.4069387912750244,0.21,0.22,0.19,584.09
1778788609.65988803,282845150,1,0.07,0.1,82.97,-0.020892970263957977,-0.019559470936655998,0.49987006187438965,0.501323401927948,5.92633056640625,-0.7614187598228455,-2.395189046859741,0.21,0.22,0.19,584.08
1778788609.75984812,282945110,0,0.07,0.1,82.96,-0.02003808692097664,-0.019999872893095016,0.4997026324272156,0.5023617148399353,5.926948547363281,-0.7615981698036194,-2.356740951538086,0.21,0.22,0.19,584.09
1778788609.75984812,282945110,1,0.07,0.1,82.97,-0.020781217142939568,-0.019658997654914856,0.4996306896209717,0.5010515451431274,5.9261980056762695,-0.761485755443573,-2.345097303390503,0.21,0.21,0.19,584.08
1778788609.85980797,283045070,0,0.07,0.1,82.96,-0.019802791997790337,-0.019934790208935738,0.49916234612464905,0.5016608834266663,5.9268574714660645,-0.7616316676139832,-2.3065879344940186,0.21,0.22,0.19,584.09
1778788609.85980797,283045070,1,0.07,0.1,82.97,-0.020544877275824547,-0.01968795619904995,0.49910786747932434,0.5002356171607971,5.926126956939697,-0.7615166306495667,-2.2950665950775146,0.21,0.21,0.19,584.08
1778788609.95976806,283145030,0,0.07,0.1,82.96,-0.019661666825413704,-0.019896110519766808,0.49927425384521484,0.5016708374023438,5.9267191886901855,-0.7617307305335999,-2.256040096282959,0.21,0.22,0.19,584.09
1778788609.95976806,283145030,1,0.07,0.1,82.97,-0.02031542733311653,-0.019767919555306435,0.49921345710754395,0.5001187324523926,5.926012992858887,-0.7616140246391296,-2.244652032852173,0.21,0.21,0.19,584.08
1778788610.05972815,283244990,0,0.07,0.1,82.96,-0.0194861963391304,-0.019775554537773132,0.49874481558799744,0.5011086463928223,5.926673889160156,-0.7617515921592712,-2.2059245109558105,0.21,0.22,0.19,584.09
1778788610.05972815,283244990,1,0.07,0.1,82.97,-0.019935183227062225,-0.019454026594758034,0.49865949153900146,0.499544233083725,5.926270008087158,-0.7613708972930908,-2.1946663856506348,0.21,0.21,0.19,584.08
1778788610.15968800,283344950,0,0.07,0.1,82.96,-0.01934937760233879,-0.01967770606279373,0.4987705945968628,0.5011817812919617,5.926612377166748,-0.761806845664978,-2.155841827392578,0.21,0.22,0.19,584.09
1778788610.15968800,283344950,1,0.07,0.1,82.97,-0.019838500767946243,-0.01956942491233349,0.4985561966896057,0.49967142939567566,5.9261064529418945,-0.7615572214126587,-2.144728660583496,0.21,0.22,0.19,584.08
1778788610.25964808,283444910,0,0.07,0.09,82.96,-0.019131693989038467,-0.019650228321552277,0.498453825712204,0.5008813142776489,5.926615238189697,-0.7618108987808228,-2.105756998062134,0.21,0.22,0.19,584.09
1778788610.25964808,283444910,1,0.07,0.09,82.96,-0.01959284022450447,-0.019613191485404968,0.4981563091278076,0.4992262125015259,5.926037788391113,-0.7616703510284424,-2.094804525375366,0.21,0.22,0.19,584.08
1778788610.35960793,283544870,0,0.06,0.1,82.96,-0.01891285739839077,-0.019641084596514702,0.49835360050201416,0.5007736086845398,5.926599025726318,-0.7618603110313416,-2.055711030960083,0.21,0.22,0.19,584.09
1778788610.35960793,283544870,1,0.06,0.1,82.96,-0.019413840025663376,-0.01956901326775551,0.49792343378067017,0.4988694190979004,5.925980091094971,-0.761793851852417,-2.0449378490448,0.21,0.22,0.19,584.08
1778788610.45956802,283644830,0,0.06,0.09,82.96,-0.01868227869272232,-0.019549764692783356,0.4984145760536194,0.5007571578025818,5.926642417907715,-0.7618624567985535,-2.005657196044922,0.21,0.22,0.19,584.09
1778788610.45956802,283644830,1,0.07,0.09,82.97,-0.019114652648568153,-0.0195185337215662,0.49792107939720154,0.4987022280693054,5.9260053634643555,-0.7618468403816223,-1.9950811862945557,0.21,0.22,0.19,584.08
1778788610.55952811,283744790,0,0.07,0.1,82.96,-0.018521973863244057,-0.01953434757888317,0.4983603060245514,0.5008230805397034,5.9266557693481445,-0.761904239654541,-1.9555939435958862,0.21,0.22,0.19,584.09
