timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
1778627422.07941103,162285060,1,0.0027214335277676582,0.002359477337449789,0.002147544641047716,-0.0024269702844321728,0.00019582983804866672,-9.816924095153809,0,0,33.281578063964844,1,1,760,800
1778627422.11939502,162325044,0,0.00340134440921247,0.0021084430627524853,0.0023408127017319202,-0.0035152435302734375,-0.0006147145759314299,-9.817459106445312,0,0,33.283138275146484,1,1,999,999
1778627422.11939502,162325044,1,0.0033365096896886826,0.002087334403768182,0.0022975527681410313,-0.0018939445726573467,0.001261546858586371,-9.818708419799805,0,0,33.283138275146484,1,1,760,800
1778627422.15937901,162365028,0,0.0034403603058308363,0.002214388456195593,0.0023538055829703808,-0.002490957733243704,1.584637357154861e-05,-9.818973541259766,0,0,33.28470230102539,1,1,999,999
1778627422.15937901,162365028,1,0.0035062613897025585,0.002162390388548374,0.002412050263956189,-0.0032057780772447586,0.00038244412280619144,-9.819215774536133,0,0,33.28470230102539,1,1,760,800
1778627422.19936299,162405012,0,0.0047319247387349606,0.0021204003132879734,0.0023403994273394346,-0.0029149679467082024,-0.0002706788945943117,-9.817605018615723,0,0,33.28626251220703,1,1,999,999
1778627422.19936299,162405012,1,0.004688419867306948,0.0022403583861887455,0.0024576480500400066,-0.0021568983793258667,-5.266350490273908e-05,-9.817692756652832,0,0,33.28626251220703,1,1,760,800
1778627422.23934722,162444996,0,0.004948175512254238,0.0018683767411857843,0.0022944817319512367,-0.0020334685686975718,-0.00031087457318790257,-9.820300102233887,0,0,33.28778839111328,1,1,999,999
1778627422.23934722,162444996,1,0.004889945033937693,0.0017237067222595215,0.0024131438694894314,-0.005660827737301588,-0.0010426256339997053,-9.81913948059082,0,0,33.28778839111328,1,1,760,800
1778627422.27933121,162484980,0,0.003667861456051469,0.0009685858967714012,0.0022773619275540113,-0.002147101564332843,-0.00028491090051829815,-9.818241119384766,0,0,33.28934860229492,1,1,999,999
1778627422.27933121,162484980,1,0.0038985481951385736,0.0009746216819621623,0.0023203943856060505,-0.0026666803751140833,-0.000135530048282817,-9.822998046875,0,0,33.28934860229492,1,1,760,800
1778627422.31931520,162524964,0,0.0032916245982050896,0.0010496791219338775,0.002235479187220335,-0.0016162057872861624,0.0006459956057369709,-9.818636894226074,0,0,33.29090881347656,1,1,999,999
