timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1778785804.19947481,145384323,0,6,414622200,2418,10,1.21,-35.3632619,149.165238,599.09,0.003000000026077032,92.7674789428711,0.0,0.0,1
1778785804.39939499,145584243,0,6,414622400,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,106.72767639160156,0.0,0.0,1
1778785804.59931493,145784163,0,6,414622600,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,126.55138397216797,0.0,0.0,1
1778785804.79923487,145984083,0,6,414622800,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,154.3270721435547,0.0,0.0,1
1778785804.99998784,146184836,0,6,414623000,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,187.59719848632812,0.0,0.0,1
1778785805.19990802,146384756,0,6,414623200,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,210.95887756347656,0.0010000000474974513,0.0,1
1778785805.39982796,146584676,0,6,414623400,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,219.97869873046875,0.0010000000474974513,0.0,1
1778785805.59974790,146784596,0,6,414623600,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,217.97055053710938,0.0010000000474974513,0.0,1
1778785805.79966784,146984516,0,6,414623800,2418,10,1.21,-35.3632619,149.165238,599.09,0.0010000000474974513,205.39109802246094,0.0010000000474974513,0.0,1
1778785805.99958801,147184436,0,6,414624000,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,186.77224731445312,0.0010000000474974513,0.0,1
1778785806.19950795,147384356,0,6,414624200,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,175.4456787109375,0.0010000000474974513,0.0,1
1778785806.39942789,147584276,0,6,414624400,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,174.3561553955078,0.0010000000474974513,0.0,1
1778785806.59934783,147784196,0,6,414624600,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,183.37088012695312,0.0,0.0,1
1778785806.79926801,147984116,0,6,414624800,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,192.58602905273438,0.0,0.0,1
1778785806.99918795,148184036,0,6,414625000,2418,10,1.21,-35.3632619,149.165238,599.08,0.0010000000474974513,195.73487854003906,0.0,0.0,1
1778785807.19994092,148384789,0,6,414625200,2418,10,1.21,-35.3632619,149.165238,599.08,0.0020000000949949026,192.52392578125,0.0,0.0,1
1778785807.39986086,148584709,0,6,414625400,2418,10,1.21,-35.3632619,149.165238,599.08,0.0020000000949949026,189.1990509033203,0.0,0.0,1
1778785807.59978104,148784629,0,6,414625600,2418,10,1.21,-35.3632619,149.165238,599.08,0.0020000000949949026,187.04164123535156,-0.0010000000474974513,0.0,1
1778785807.79970098,148984549,0,6,414625800,2418,10,1.21,-35.3632619,149.165238,599.08,0.0020000000949949026,183.52920532226562,-0.0010000000474974513,0.0,1
1778785807.99962091,149184469,0,6,414626000,2418,10,1.21,-35.3632619,149.165238,599.08,0.0020000000949949026,176.22683715820312,-0.0010000000474974513,0.0,1
1778785808.19954085,149384389,0,6,414626200,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,171.77976989746094,-0.0010000000474974513,0.0,1
1778785808.39946103,149584309,0,6,414626400,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,177.55783081054688,-0.0010000000474974513,0.0,1
1778785808.59938097,149784229,0,6,414626600,2418,10,1.21,-35.3632619,149.165238,599.09,0.0020000000949949026,188.53646850585938,-0.0010000000474974513,0.0,1
