timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778782185.259976,68445111,0,0.0009382917196489,0.0009764829301275,0.000932399125304,-0.0007896761526353,-0.0020165788009762,-9.81672477722168,0,0,28.97795486450196,1,1,1000,1000,0.19992,0,0.000932399125304,0.000932399125304,0.0,0,0.000932399125304
1778782185.259976,68445111,1,0.0012025635223835,0.0008314242586493,0.0006661394727416,0.0005855793133378,-0.0010608459124341,-9.81966781616211,0,0,28.97795486450196,1,1,760,800,0.19992,0,0.0006661394727416,0.0006661394727416,0.0,0,0.0006661394727416
1778782185.29996,68485095,0,0.000930581940338,0.0010174931958317,0.0010384890483692,-0.0001731978991301,-0.0001881878997664,-9.816143989562988,0,0,28.980091094970703,1,1,1000,1000,0.239904,0,0.0010384890483692,0.0010384890483692,0.0,0,0.0010384890483692
1778782185.29996,68485095,1,0.0009064607438631,0.0011632335372269,0.0009011820657178,-0.0022340668365359,-0.0003524239582475,-9.816535949707031,0,0,28.980091094970703,1,1,760,800,0.239904,0,0.0009011820657178,0.0009011820657178,0.0,0,0.0009011820657178
1778782185.339944,68525079,0,0.0009194340091198,0.0009522274485789,0.0009437653352506,-0.0016205727588385,-0.0017704839119687,-9.817145347595217,0,0,28.982227325439453,1,1,1000,1000,0.279888,0,0.0009437653352506,0.0009437653352506,0.0,0,0.0009437653352506
1778782185.339944,68525079,1,0.0009367497987113,0.0008334041340276,0.0006718640797771,-0.0006455967668443,-0.0003532338887453,-9.816749572753906,0,0,28.982227325439453,1,1,760,800,0.279888,0,0.0006718640797771,0.0006718640797771,0.0,0,0.0006718640797771
1778782185.379928,68565063,0,0.0009470269433222,0.0009749979944899,0.0009961473988369,-0.0004573655314743,-0.0009392548818141,-9.816435813903809,0,0,28.98441505432129,1,1,1000,1000,0.319872,0,0.0009961473988369,0.0009961473988369,0.0,0,0.0009961473988369
1778782185.379928,68565063,1,0.0008194468682631,0.0010734960669651,0.0009572549024596,-9.91950510069728e-05,-0.0017255623824894,-9.81566047668457,0,0,28.98441505432129,1,1,760,800,0.319872,0,0.0009572549024596,0.0009572549024596,0.0,0,0.0009572549024596
1778782185.419912,68605047,0,0.000993030029349,0.0009868761990219,0.0010131988674402,-0.0009371495107188,-0.0001858039322542,-9.818270683288574,0,0,28.98655128479004,1,1,1000,1000,0.359856,0,0.0010131988674402,0.0010131988674402,0.0,0,0.0010131988674402
1778782185.419912,68605047,1,0.0010062652872875,0.0009530907846055,0.0008642655448056,0.0004794232954736,-0.0038584652356803,-9.816730499267578,0,0,28.98655128479004,1,1,760,800,0.359856,0,0.0008642655448056,0.0008642655448056,0.0,0,0.0008642655448056
1778782185.459896,68645031,0,0.0009596855961717,0.0009659465285949,0.0010031127603724,-0.0012722352985292,-0.0012616517487913,-9.817062377929688,0,0,28.98868560791016,1,1,1000,1000,0.39984,0,0.0010031127603724,0.0010031127603724,0.0,0,0.0010031127603724
1778782185.459896,68645031,1,0.0009536055731587,0.0009803348220884,0.000956906878855,-0.0025916525628417,-0.0016436040168628,-9.81422996520996,0,0,28.98868560791016,1,1,760,800,0.39984,0,0.000956906878855,0.000956906878855,0.0,0,0.000956906878855
