timestamp,TimeUS,I,Alt,AltAMSL,Press,Temp,CRt,SMS,Offset,GndTemp,H,CPress,TimeSec,AttackActive_BARO,Alt_attacked,SoftwareSensor_Alt,Residual_Alt,DetectionFlag_Alt,Recovered_Alt
1778627315.339624,55545273,1,0.0628662109375,584.15283203125,94500.890625,30.23,0.0,55545,0.0,28.02182960510254,1,94500.890625,0.89964,0,0.0628662109375,0.0628662109375,0.0,0,0.0628662109375
1778627315.439584,55645233,0,0.00372314453125,584.0936889648438,94502.828125,30.23,0.0,55645,0.0,28.02182960510254,1,94502.828125,0.9996,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.439584,55645233,1,-0.21356201171875,583.8764038085938,94504.0234375,30.23,0.0,55645,0.0,28.02182960510254,1,94504.0234375,0.9996,0,-0.21356201171875,-0.21356201171875,0.0,0,-0.21356201171875
1778627315.539544,55745193,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55745,0.0,28.02182960510254,1,94502.828125,1.09956,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.539544,55745193,1,-0.28143310546875,583.8085327148438,94504.796875,30.24,0.0,55745,0.0,28.02182960510254,1,94504.796875,1.09956,0,-0.28143310546875,-0.28143310546875,0.0,0,-0.28143310546875
1778627315.639504,55845153,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55845,0.0,28.02182960510254,1,94502.828125,1.19952,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.639504,55845153,1,0.04766845703125,584.1376342773438,94501.0625,30.24,0.0,55845,0.0,28.02182960510254,1,94501.0625,1.19952,0,0.04766845703125,0.04766845703125,0.0,0,0.04766845703125
1778627315.739464,55945113,0,0.00372314453125,584.0936889648438,94502.828125,30.24,0.0,55945,0.0,28.02182960510254,1,94502.828125,1.29948,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.739464,55945113,1,-0.02264404296875,584.0673217773438,94501.8515625,30.24,0.0,55945,0.0,28.02182960510254,1,94501.8515625,1.29948,0,-0.02264404296875,-0.02264404296875,0.0,0,-0.02264404296875
1778627315.839424,56045073,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56045,0.0,28.02182960510254,1,94502.828125,1.39944,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.839424,56045073,1,-0.04608154296875,584.0438842773438,94502.125,30.25,0.0,56045,0.0,28.02182960510254,1,94502.125,1.39944,0,-0.04608154296875,-0.04608154296875,0.0,0,-0.04608154296875
1778627315.939384,56145033,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56145,0.0,28.02182960510254,1,94502.828125,1.4994,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627315.939384,56145033,1,-0.03143310546875,584.0585327148438,94501.9609375,30.25,0.0,56145,0.0,28.02182960510254,1,94501.9609375,1.4994,0,-0.03143310546875,-0.03143310546875,0.0,0,-0.03143310546875
1778627316.039344,56244993,0,0.00372314453125,584.0936889648438,94502.828125,30.25,0.0,56244,0.0,28.02182960510254,1,94502.828125,1.59936,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.039344,56244993,1,0.0628662109375,584.15283203125,94500.890625,30.25,0.0,56244,0.0,28.02182960510254,1,94500.890625,1.59936,0,0.0628662109375,0.0628662109375,0.0,0,0.0628662109375
1778627316.139304,56344953,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56344,0.0,28.02182960510254,1,94502.828125,1.69932,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.139304,56344953,1,0.0155029296875,584.10546875,94501.421875,30.25,0.0,56344,0.0,28.02182960510254,1,94501.421875,1.69932,0,0.0155029296875,0.0155029296875,0.0,0,0.0155029296875
1778627316.239264,56444913,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56444,0.0,28.02182960510254,1,94502.828125,1.79928,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.239264,56444913,1,-0.22283935546875,583.8671264648438,94504.1328125,30.26,0.0,56444,0.0,28.02182960510254,1,94504.1328125,1.79928,0,-0.22283935546875,-0.22283935546875,0.0,0,-0.22283935546875
1778627316.339224,56544873,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56544,0.0,28.02182960510254,1,94502.828125,1.89924,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.339224,56544873,1,0.0389404296875,584.12890625,94501.15625,30.26,0.0,56544,0.0,28.02182960510254,1,94501.15625,1.89924,0,0.0389404296875,0.0389404296875,0.0,0,0.0389404296875
1778627316.439184,56644833,0,0.00372314453125,584.0936889648438,94502.828125,30.26,0.0,56644,0.0,28.02182960510254,1,94502.828125,1.9992,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.439184,56644833,1,-0.23455810546875,583.8554077148438,94504.2578125,30.27,0.0,56644,0.0,28.02182960510254,1,94504.2578125,1.9992,0,-0.23455810546875,-0.23455810546875,0.0,0,-0.23455810546875
1778627316.539977,56745626,0,0.00372314453125,584.0936889648438,94502.828125,30.27,0.0,56745,0.0,28.02182960510254,1,94502.828125,2.099993,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
1778627316.539977,56745626,1,0.02130126953125,584.1112670898438,94501.3515625,30.27,0.0,56745,0.0,28.02182960510254,1,94501.3515625,2.099993,0,0.02130126953125,0.02130126953125,0.0,0,0.02130126953125
1778627316.6399372,56845586,0,0.00372314453125,584.0936889648438,94502.828125,30.27,0.0,56845,0.0,28.02182960510254,1,94502.828125,2.199953,0,0.00372314453125,0.00372314453125,0.0,0,0.00372314453125
