timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked,SoftwareSensor_GyrZ,Residual_GyrZ,DetectionFlag_GyrZ,Recovered_GyrZ
1778788456.179638,129364900,0,0.000880945357494,0.0013125849654898,0.0027153589762747,2.362464147154241e-05,-0.0020510628819465,-9.818059921264648,0,0,31.92242431640625,1,1,1000,1000,63.480431,0,0.0027153589762747,0.0027153589762747,0.0,0,0.0027153589762747
1778788456.179638,129364900,1,0.0008354219608008,0.0011925131548196,0.0026750566903501,-0.0002930836635641,-0.00212267274037,-9.818366050720217,0,0,31.92242431640625,1,1,760,800,63.480431,0,0.0026750566903501,0.0026750566903501,0.0,0,0.0026750566903501
1778788456.219622,129404884,0,-5.137596872373251e-06,0.0020528656896203,0.002926729619503,-0.000389965774957,-0.0026088701561093,-9.81625270843506,0,0,31.92416954040528,1,1,1000,1000,63.520415,0,0.002926729619503,0.002926729619503,0.0,0,0.002926729619503
1778788456.219622,129404884,1,-1.7366836573273758e-06,0.0019160188967362,0.0029939953237771,0.0012890582438558,-0.0044027720578014,-9.81620979309082,0,0,31.92416954040528,1,1,760,800,63.520415,0,0.0029939953237771,0.0029939953237771,0.0,0,0.0029939953237771
1778788456.259606,129444868,0,-0.0018857191316783,0.0026715190615504,0.0029439344070851,-0.0008148468332365,-0.003442530054599,-9.814746856689451,0,0,31.92591094970703,1,1,1000,1000,63.560399,0,0.0029439344070851,0.0029439344070851,0.0,0,0.0029439344070851
1778788456.259606,129444868,1,-0.0018945224583148,0.0026670258957892,0.0029728631488978,-0.0015987787628546,-0.0027826773002743,-9.81479835510254,0,0,31.92591094970703,1,1,760,800,63.560399,0,0.0029728631488978,0.0029728631488978,0.0,0,0.0029728631488978
1778788456.29959,129484852,0,-0.0012058157008141,0.003485485445708,0.0028456666041165,-0.0007148177828639,-0.0023417584598064,-9.819496154785156,0,0,31.927654266357425,1,1,1000,1000,63.600383,0,0.0028456666041165,0.0028456666041165,0.0,0,0.0028456666041165
1778788456.29959,129484852,1,-0.0013054115697741,0.0035295214038342,0.0028588173445314,-0.0024187485687434,-0.0056635867804288,-9.819113731384276,0,0,31.927654266357425,1,1,760,800,63.600383,0,0.0028588173445314,0.0028588173445314,0.0,0,0.0028588173445314
1778788456.339574,129524836,0,-0.00161800137721,0.0033702398650348,0.0025509453844279,-8.489128231303766e-05,-0.0026877080090343,-9.815709114074709,0,0,31.92939758300781,1,1,1000,1000,63.640367,0,0.0025509453844279,0.0025509453844279,0.0,0,0.0025509453844279
1778788456.339574,129524836,1,-0.0017171875806525,0.0032287628855556,0.0026095579378306,-0.0016979647334665,-0.0039808312430977,-9.812654495239258,0,0,31.92939758300781,1,1,760,800,63.640367,0,0.0026095579378306,0.0026095579378306,0.0,0,0.0026095579378306
