timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked,SoftwareSensor_Lat,Residual_Lat,DetectionFlag_Lat,Recovered_Lat,SoftwareSensor_Lng,Residual_Lng,DetectionFlag_Lng,Recovered_Lng
1778782202.399784,85584919,0,6,411020400,2418,10,1.21,-35.3632619,149.165237,608.18,0.0090000005438923,325.1558532714844,-1.2850000858306885,0.0,1,17.199784,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782202.599704,85784839,0,6,411020600,2418,10,1.21,-35.3632619,149.165237,608.42,0.006000000052154,331.5394592285156,-1.0720000267028809,0.0,1,17.399704,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782202.7996242,85984759,0,6,411020800,2418,10,1.21,-35.3632619,149.165237,608.61,0.0040000001899898,351.2100524902344,-0.8650000691413879,0.0,1,17.599624,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782202.999544,86184679,0,6,411021000,2418,10,1.21,-35.3632619,149.165237,608.76,0.0040000001899898,26.714609146118164,-0.6630000472068787,0.0,1,17.799544,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782203.199464,86384599,0,6,411021200,2418,10,1.21,-35.3632619,149.165237,608.88,0.0040000001899898,52.187618255615234,-0.4650000333786011,0.0,1,17.999464,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782203.399384,86584519,0,6,411021400,2418,10,1.21,-35.3632619,149.165237,608.95,0.0050000003539025,65.95459747314453,-0.2680000066757202,0.0,1,18.199384,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782203.5993042,86784439,0,6,411021600,2418,10,1.21,-35.3632619,149.165237,608.99,0.006000000052154,76.13811492919922,-0.096000000834465,0.0,1,18.399304,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782203.799224,86984359,0,6,411021800,2418,10,1.21,-35.3632619,149.165237,608.99,0.006000000052154,82.9830551147461,0.0090000005438923,0.0,1,18.599224,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782203.999977,87185112,0,6,411022000,2418,10,1.21,-35.3632619,149.165237,608.98,0.0050000003539025,84.38330841064453,0.0460000038146972,0.0,1,18.799977,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782204.199897,87385032,0,6,411022200,2418,10,1.21,-35.3632619,149.165237,608.97,0.0040000001899898,79.74479675292969,0.0440000034868717,0.0,1,18.999897,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782204.3998172,87584952,0,6,411022400,2418,10,1.21,-35.3632619,149.165237,608.97,0.003000000026077,67.07162475585938,0.0240000002086162,0.0,1,19.199817,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782204.5997372,87784872,0,6,411022600,2418,10,1.21,-35.3632619,149.165237,608.97,0.003000000026077,45.95840835571289,0.0010000000474974,0.0,1,19.399737,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782204.799657,87984792,0,6,411022800,2418,10,1.21,-35.3632619,149.165237,608.97,0.003000000026077,26.53349876403809,-0.0190000012516975,0.0,1,19.599657,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782204.999577,88184712,0,6,411023000,2418,10,1.21,-35.3632619,149.165237,608.97,0.0040000001899898,17.569080352783203,-0.0340000018477439,0.0,1,19.799577,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782205.1994972,88384632,0,6,411023200,2418,10,1.21,-35.3632619,149.165237,608.98,0.0040000001899898,16.112659454345703,-0.0420000031590461,0.0,1,19.999497,1,-35.363141899999995,149.16511699999998,-35.3632619,0.0001200000000025625,1,-35.3632619,149.165237,0.00012000000000966793,1,149.165237
1778782205.3994172,88584552,0,6,411023400,2418,10,1.21,-35.3632619,149.165237,608.99,0.0050000003539025,15.880779266357422,-0.0450000017881393,0.0,1,20.199417,0,-35.3632619,149.165237,-35.3632619,0.0,0,-35.3632619,149.165237,0.0,0,149.165237
1778782205.599337,88784472,0,6,411023600,2418,10,1.21,-35.3632618,149.165237,609.0,0.0050000003539025,18.381568908691406,-0.0440000034868717,0.0,1,20.399337,0,-35.3632618,149.165237,-35.3632618,0.0,0,-35.3632618,149.165237,0.0,0,149.165237
1778782205.799257,88984392,0,6,411023800,2418,10,1.21,-35.3632617,149.165237,609.01,0.0050000003539025,24.670259475708008,-0.0400000028312206,0.0,1,20.599257,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.00001,89185145,0,6,411024000,2418,10,1.21,-35.3632617,149.165237,609.02,0.0050000003539025,31.6747989654541,-0.0340000018477439,0.0,1,20.80001,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.19993,89385065,0,6,411024200,2418,10,1.21,-35.3632617,149.165237,609.02,0.0040000001899898,43.15945816040039,-0.0280000008642673,0.0,1,20.99993,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.39985,89584985,0,6,411024400,2418,10,1.21,-35.3632617,149.165237,609.03,0.003000000026077,68.64894104003906,-0.0230000019073486,0.0,1,21.19985,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.59977,89784905,0,6,411024600,2418,10,1.21,-35.3632617,149.165237,609.03,0.0040000001899898,109.2290267944336,-0.0200000014156103,0.0,1,21.39977,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.79969,89984825,0,6,411024800,2418,10,1.21,-35.3632617,149.165237,609.04,0.006000000052154,136.08807373046875,-0.0180000010877847,0.0,1,21.59969,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782206.99961,90184745,0,6,411025000,2418,10,1.21,-35.3632617,149.165237,609.04,0.0090000005438923,146.8011016845703,-0.0170000009238719,0.0,1,21.79961,0,-35.3632617,149.165237,-35.3632617,0.0,0,-35.3632617,149.165237,0.0,0,149.165237
1778782207.19953,90384665,0,6,411025200,2418,10,1.21,-35.3632617,149.1652371,609.04,0.0120000001043081,150.04685974121094,-0.0160000007599592,0.0,1,21.99953,0,-35.3632617,149.1652371,-35.3632617,0.0,0,-35.3632617,149.1652371,0.0,0,149.1652371
1778782207.39945,90584585,0,6,411025400,2418,10,1.21,-35.3632617,149.1652372,609.05,0.0130000002682209,150.15196228027344,-0.0150000005960464,0.0,1,22.19945,0,-35.3632617,149.1652372,-35.3632617,0.0,0,-35.3632617,149.1652372,0.0,0,149.1652372
1778782207.59937,90784505,0,6,411025600,2418,10,1.21,-35.3632617,149.1652372,609.05,0.0130000002682209,149.13194274902344,-0.0130000002682209,0.0,1,22.39937,0,-35.3632617,149.1652372,-35.3632617,0.0,0,-35.3632617,149.1652372,0.0,0,149.1652372
1778782207.79929,90984425,0,6,411025800,2418,10,1.21,-35.3632617,149.1652372,609.05,0.0130000002682209,147.73248291015625,-0.0130000002682209,0.0,1,22.59929,0,-35.3632617,149.1652372,-35.3632617,0.0,0,-35.3632617,149.1652372,0.0,0,149.1652372
1778782208.0000432,91185178,0,6,411026000,2418,10,1.21,-35.3632617,149.1652372,609.06,0.0130000002682209,148.13783264160156,-0.0120000001043081,0.0,1,22.800043,0,-35.3632617,149.1652372,-35.3632617,0.0,0,-35.3632617,149.1652372,0.0,0,149.1652372
1778782208.199963,91385098,0,6,411026200,2418,10,1.21,-35.3632618,149.1652372,609.06,0.0120000001043081,153.96250915527344,-0.0120000001043081,0.0,1,22.999963,0,-35.3632618,149.1652372,-35.3632618,0.0,0,-35.3632618,149.1652372,0.0,0,149.1652372
1778782208.399883,91585018,0,6,411026400,2418,10,1.21,-35.3632619,149.1652372,609.06,0.0120000001043081,166.76663208007812,-0.0120000001043081,0.0,1,23.199883,0,-35.3632619,149.1652372,-35.3632619,0.0,0,-35.3632619,149.1652372,0.0,0,149.1652372
1778782208.5998032,91784938,0,6,411026600,2418,10,1.21,-35.3632619,149.1652372,609.06,0.0120000001043081,182.0137176513672,-0.0110000008717179,0.0,1,23.399803,0,-35.3632619,149.1652372,-35.3632619,0.0,0,-35.3632619,149.1652372,0.0,0,149.1652372
1778782208.7997231,91984858,0,6,411026800,2418,10,1.21,-35.3632619,149.1652372,609.07,0.0120000001043081,194.5579376220703,-0.0110000008717179,0.0,1,23.599723,0,-35.3632619,149.1652372,-35.3632619,0.0,0,-35.3632619,149.1652372,0.0,0,149.1652372
1778782208.999643,92184778,0,6,411027000,2418,10,1.21,-35.3632619,149.1652372,609.07,0.0120000001043081,205.41883850097656,-0.0090000005438923,0.0,1,23.799643,0,-35.3632619,149.1652372,-35.3632619,0.0,0,-35.3632619,149.1652372,0.0,0,149.1652372
1778782209.199563,92384698,0,6,411027200,2418,10,1.21,-35.363262,149.1652372,609.07,0.0110000008717179,214.50289916992188,-0.0090000005438923,0.0,1,23.999563,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782209.3994832,92584618,0,6,411027400,2418,10,1.21,-35.363262,149.1652372,609.07,0.0100000007078051,218.7600860595703,-0.0080000003799796,0.0,1,24.199483,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782209.5994031,92784538,0,6,411027600,2418,10,1.21,-35.363262,149.1652372,609.07,0.0070000002160668,217.12185668945312,-0.0080000003799796,0.0,1,24.399403,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782209.799323,92984458,0,6,411027800,2418,10,1.21,-35.363262,149.1652372,609.07,0.0040000001899898,205.34127807617188,-0.0070000002160668,0.0,1,24.599323,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782209.999243,93184378,0,6,411028000,2418,10,1.21,-35.363262,149.1652372,609.08,0.0010000000474974,147.97035217285156,-0.0070000002160668,0.0,1,24.799243,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782210.199996,93385131,0,6,411028200,2418,10,1.21,-35.363262,149.1652372,609.08,0.0020000000949949,79.10032653808594,-0.006000000052154,0.0,1,24.999996,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782210.399916,93585051,0,6,411028400,2418,10,1.21,-35.363262,149.1652372,609.08,0.003000000026077,53.50317001342773,-0.006000000052154,0.0,1,25.199916,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782210.599836,93784971,0,6,411028600,2418,10,1.21,-35.363262,149.1652372,609.08,0.003000000026077,32.730247497558594,-0.006000000052154,0.0,1,25.399836,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782210.799756,93984891,0,6,411028800,2418,10,1.21,-35.363262,149.1652372,609.08,0.0040000001899898,15.930789947509766,-0.0050000003539025,0.0,1,25.599756,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782210.9996762,94184811,0,6,411029000,2418,10,1.21,-35.363262,149.1652372,609.08,0.0040000001899898,7.481269836425781,-0.0050000003539025,0.0,1,25.799676,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782211.199596,94384731,0,6,411029200,2418,10,1.21,-35.363262,149.1652372,609.08,0.0040000001899898,4.9143900871276855,-0.0050000003539025,0.0,1,25.999596,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782211.399516,94584651,0,6,411029400,2418,10,1.21,-35.363262,149.1652372,609.09,0.0040000001899898,3.99088978767395,-0.0050000003539025,0.0,1,26.199516,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782211.599436,94784571,0,6,411029600,2418,10,1.21,-35.363262,149.1652372,609.09,0.0040000001899898,4.788579940795898,-0.0050000003539025,0.0,1,26.399436,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782211.7993562,94984491,0,6,411029800,2418,10,1.21,-35.363262,149.1652372,609.09,0.0040000001899898,7.1655097007751465,-0.0040000001899898,0.0,1,26.599356,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782211.999276,95184411,0,6,411030000,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,7.8507399559021,-0.0040000001899898,0.0,1,26.799276,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782212.2000291,95385164,0,6,411030200,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,3.0674498081207275,-0.003000000026077,0.0,1,27.000029,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782212.399949,95585084,0,6,411030400,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,353.6340637207031,-0.003000000026077,0.0,1,27.199949,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782212.599869,95785004,0,6,411030600,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,345.7961120605469,-0.0020000000949949,0.0,1,27.399869,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782212.7997892,95984924,0,6,411030800,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,346.00732421875,-0.0020000000949949,0.0,1,27.599789,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782212.9997091,96184844,0,6,411031000,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,5.303469657897949,-0.0010000000474974,0.0,1,27.799709,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782213.199629,96384764,0,6,411031200,2418,10,1.21,-35.363262,149.1652372,609.09,0.003000000026077,30.89110946655273,-0.0010000000474974,0.0,1,27.999629,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782213.399549,96584684,0,6,411031400,2418,10,1.21,-35.363262,149.1652372,609.09,0.0040000001899898,42.83266067504883,-0.0010000000474974,0.0,1,28.199549,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782213.5994692,96784604,0,6,411031600,2418,10,1.21,-35.363262,149.1652372,609.09,0.0050000003539025,45.9911003112793,-0.0010000000474974,0.0,1,28.399469,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782213.7993891,96984524,0,6,411031800,2418,10,1.21,-35.363262,149.1652372,609.09,0.0050000003539025,44.69379806518555,-0.0010000000474974,0.0,1,28.599389,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782213.999309,97184444,0,6,411032000,2418,10,1.21,-35.363262,149.1652372,609.09,0.0050000003539025,40.99498748779297,-0.0010000000474974,0.0,1,28.799309,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782214.199229,97384364,0,6,411032200,2418,10,1.21,-35.363262,149.1652372,609.09,0.0050000003539025,37.66275787353516,-0.0010000000474974,0.0,1,28.999229,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782214.3999822,97585117,0,6,411032400,2418,10,1.21,-35.363262,149.1652372,609.09,0.0050000003539025,36.52909851074219,-0.0010000000474974,0.0,1,29.199982,0,-35.363262,149.1652372,-35.363262,0.0,0,-35.363262,149.1652372,0.0,0,149.1652372
1778782214.599902,97785037,0,6,411032600,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,36.29471969604492,-0.0010000000474974,0.0,1,29.399902,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782214.799822,97984957,0,6,411032800,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,34.94020080566406,-0.0010000000474974,0.0,1,29.599822,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782214.999742,98184877,0,6,411033000,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,32.51377868652344,-0.0010000000474974,0.0,1,29.799742,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782215.1996622,98384797,0,6,411033200,2418,10,1.21,-35.3632619,149.1652373,609.09,0.003000000026077,28.002559661865234,-0.0010000000474974,0.0,1,29.999662,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782215.399582,98584717,0,6,411033400,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0010000000474974,17.505048751831055,0.0,0.0,1,30.199582,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782215.599502,98784637,0,6,411033600,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0,294.31689453125,0.0,0.0,1,30.399502,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782215.799422,98984557,0,6,411033800,2418,10,1.21,-35.3632619,149.1652373,609.1,0.0010000000474974,219.45494079589844,0.0,0.0,1,30.599422,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782215.9993422,99184477,0,6,411034000,2418,10,1.21,-35.3632619,149.1652373,609.1,0.0020000000949949,200.4524688720703,0.0,0.0,1,30.799342,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782216.199262,99384397,0,6,411034200,2418,10,1.21,-35.3632619,149.1652373,609.1,0.0020000000949949,185.34835815429688,0.0,0.0,1,30.999262,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782216.400015,99585150,0,6,411034400,2418,10,1.21,-35.3632619,149.1652373,609.1,0.003000000026077,180.054443359375,0.0,0.0,1,31.200015,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782216.599935,99785070,0,6,411034600,2418,10,1.21,-35.3632619,149.1652373,609.1,0.003000000026077,184.0595703125,0.0,0.0,1,31.399935,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782216.7998548,99984990,0,6,411034800,2418,10,1.21,-35.3632619,149.1652373,609.1,0.003000000026077,191.5114898681641,0.0,0.0,1,31.599855,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782216.9997752,100184910,0,6,411035000,2418,10,1.21,-35.3632619,149.1652373,609.1,0.003000000026077,197.80300903320312,0.0,0.0,1,31.799775,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782217.199695,100384830,0,6,411035200,2418,10,1.21,-35.3632619,149.1652373,609.1,0.003000000026077,201.20339965820312,0.0,0.0,1,31.999695,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782217.399615,100584750,0,6,411035400,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,200.18621826171875,0.0010000000474974,0.0,1,32.199615,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782217.5995352,100784670,0,6,411035600,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,199.06414794921875,0.0010000000474974,0.0,1,32.399535,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782217.7994552,100984590,0,6,411035800,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,200.40554809570312,0.0010000000474974,0.0,1,32.599455,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782217.999375,101184510,0,6,411036000,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,203.85096740722656,0.0010000000474974,0.0,1,32.799375,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782218.199295,101384430,0,6,411036200,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,207.3138885498047,0.0010000000474974,0.0,1,32.999295,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782218.400048,101585183,0,6,411036400,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,207.0175170898437,0.0010000000474974,0.0,1,33.200048,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782218.599968,101785103,0,6,411036600,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,205.2814178466797,0.0010000000474974,0.0,1,33.399968,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782218.799888,101985023,0,6,411036800,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0040000001899898,207.3080291748047,0.0010000000474974,0.0,1,33.599888,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782218.999808,102184943,0,6,411037000,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,210.1323089599609,0.0010000000474974,0.0,1,33.799808,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782219.199728,102384863,0,6,411037200,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,209.28240966796875,0.0010000000474974,0.0,1,33.999728,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782219.399648,102584783,0,6,411037400,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,203.982666015625,0.0,0.0,1,34.199648,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782219.599568,102784703,0,6,411037600,2418,10,1.21,-35.3632619,149.1652373,609.09,0.0050000003539025,195.6475982666016,0.0,0.0,1,34.399568,0,-35.3632619,149.1652373,-35.3632619,0.0,0,-35.3632619,149.1652373,0.0,0,149.1652373
1778782219.799488,102984623,0,6,411037800,2418,10,1.21,-35.363262,149.1652373,609.09,0.0050000003539025,190.1735382080078,0.0,0.0,1,34.599488,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782219.999408,103184543,0,6,411038000,2418,10,1.21,-35.363262,149.1652373,609.09,0.0050000003539025,190.90972900390625,0.0,0.0,1,34.799408,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782220.199328,103384463,0,6,411038200,2418,10,1.21,-35.363262,149.1652373,609.09,0.0050000003539025,194.17449951171875,0.0010000000474974,0.0,1,34.999328,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782220.399248,103584383,0,6,411038400,2418,10,1.21,-35.363262,149.1652373,609.09,0.0050000003539025,198.00048828125,0.0010000000474974,0.0,1,35.199248,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782220.600001,103785136,0,6,411038600,2418,10,1.21,-35.363262,149.1652373,609.09,0.0040000001899898,202.74221801757807,0.0010000000474974,0.0,1,35.400001,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782220.799921,103985056,0,6,411038800,2418,10,1.21,-35.363262,149.1652373,609.09,0.0020000000949949,209.4686584472656,0.0010000000474974,0.0,1,35.599921,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782220.9998412,104184976,0,6,411039000,2418,10,1.21,-35.363262,149.1652373,609.09,0.0010000000474974,227.38563537597656,0.0010000000474974,0.0,1,35.799841,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782221.1997612,104384896,0,6,411039200,2418,10,1.21,-35.363262,149.1652373,609.09,0.0,299.0144348144531,0.0010000000474974,0.0,1,35.999761,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782221.399681,104584816,0,6,411039400,2418,10,1.21,-35.363262,149.1652373,609.09,0.0010000000474974,343.1244812011719,0.0010000000474974,0.0,1,36.199681,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782221.599601,104784736,0,6,411039600,2418,10,1.21,-35.363262,149.1652373,609.09,0.0020000000949949,349.7508544921875,0.0010000000474974,0.0,1,36.399601,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782221.7995212,104984656,0,6,411039800,2418,10,1.21,-35.363262,149.1652373,609.09,0.0020000000949949,343.6953125,0.0010000000474974,0.0,1,36.599521,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782221.9994411,105184576,0,6,411040000,2418,10,1.21,-35.363262,149.1652373,609.09,0.0020000000949949,329.6711120605469,0.0010000000474974,0.0,1,36.799441,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782222.199361,105384496,0,6,411040200,2418,10,1.21,-35.363262,149.1652373,609.09,0.0020000000949949,310.9721984863281,0.0010000000474974,0.0,1,36.999361,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
1778782222.399281,105584416,0,6,411040400,2418,10,1.21,-35.363262,149.1652373,609.09,0.0010000000474974,298.7831115722656,0.0010000000474974,0.0,1,37.199281,0,-35.363262,149.1652373,-35.363262,0.0,0,-35.363262,149.1652373,0.0,0,149.1652373
