t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
33.700681,86044735,0.0971006900072097,0.4407463073730469,352.7459716796875,5.9541778564453125,-0.7743339538574219,-15.004974365234377,0.09,0.47,352.75,-0.0007337830029428,0.0067323101684451,0.002601224463433,0.05,0.05,-0.02
33.800641,86144695,0.092820294201374,0.4158661067485809,352.7472839355469,5.954005241394043,-0.774142861366272,-15.00497055053711,0.08,0.44,352.75,-0.007369075436145,0.0075938613153994,0.0025849777739495,0.05,0.05,-0.02
33.900601,86244655,0.0896619334816932,0.38502237200737,352.74853515625,5.9531965255737305,-0.7740751504898071,-15.00498390197754,0.08,0.41,352.75,-0.0133325774222612,0.008231297135353,0.0024664003867655,0.05,0.05,-0.02
34.000561,86344615,0.089464284479618,0.3517621159553528,352.749755859375,5.951808929443359,-0.7740527987480164,-15.004990577697754,0.08,0.37,352.75,-0.0184743981808424,0.0088101737201213,0.002608350245282,0.05,0.05,-0.02
34.100521,86444575,0.0914495885372161,0.3181057870388031,352.7509155273437,5.949997901916504,-0.7741103768348694,-15.005011558532717,0.07,0.33,352.75,-0.0228151194751262,0.0091007407754659,0.0024506752379238,0.05,0.05,-0.02
34.200481,86544535,0.0968035459518432,0.2862791717052459,352.7520751953125,5.947798728942871,-0.7741916179656982,-15.00502109527588,0.08,0.29,352.75,-0.0264184083789587,0.0092856204137206,0.002703700447455,0.05,0.05,-0.02
34.300441,86644495,0.1032498180866241,0.256233811378479,352.7532043457031,5.9453864097595215,-0.7743052244186401,-15.005008697509766,0.09,0.26,352.75,-0.0293757002800703,0.0095198778435587,0.0027870673220604,0.05,0.05,-0.01
34.400401,86744455,0.1096993014216423,0.2283955365419387,352.7542419433594,5.94275426864624,-0.7743881344795227,-15.004981994628906,0.1,0.24,352.75,-0.0317810624837875,0.0098731415346264,0.002699923235923,0.05,0.05,-0.01
34.500361,86844415,0.1142479926347732,0.2014110535383224,352.7552185058594,5.940055847167969,-0.7744728326797485,-15.004960060119627,0.1,0.21,352.75,-0.0336144603788852,0.0102945091202855,0.0025082214269787,0.05,0.05,-0.01
34.600321,86944375,0.1177438274025917,0.1775530129671096,352.7560729980469,5.937262535095215,-0.7745038270950317,-15.004961967468262,0.11,0.18,352.75,-0.0349364317953586,0.0108061749488115,0.0024131820537149,0.05,0.05,-0.01
34.700281,87044335,0.1192308068275451,0.1557578593492508,352.7568359375,5.934532165527344,-0.7745252847671509,-15.004952430725098,0.11,0.16,352.75,-0.0357634909451007,0.0113234370946884,0.0025629666633903,0.05,0.05,-0.01
34.800241,87144295,0.1194477528333664,0.138156920671463,352.7574768066406,5.931812763214111,-0.7744903564453125,-15.004905700683594,0.11,0.13,352.75,-0.0360847897827625,0.0117300739511847,0.0027032454963773,0.05,0.05,-0.01
34.900201,87244255,0.1188954040408134,0.1240407079458236,352.758056640625,5.929075717926025,-0.774469256401062,-15.004870414733888,0.11,0.11,352.75,-0.0360023975372314,0.0120472349226474,0.0026110531762242,0.05,0.05,-0.01
35.000161,87344215,0.1190630346536636,0.113059751689434,352.7585754394531,5.926341533660889,-0.7744249105453491,-15.004840850830078,0.11,0.1,352.75,-0.0357048027217388,0.0123175559565424,0.0025792079977691,0.05,0.05,-0.01
35.100121,87444175,0.1192653179168701,0.1036195904016494,352.759033203125,5.923735618591309,-0.7743922472000122,-15.004819869995115,0.11,0.09,352.75,-0.0351152494549751,0.0125365471467375,0.0024935156106948,0.05,0.05,-0.01
35.200081,87544135,0.1193945929408073,0.0970341637730598,352.75946044921875,5.921221733093262,-0.7743365168571472,-15.004796028137209,0.11,0.08,352.74,-0.0344236977398395,0.0126821091398596,0.0026312933769077,0.05,0.05,-0.01
35.300041,87644095,0.1200642362236976,0.0920703336596489,352.7598571777344,5.918747901916504,-0.7743152976036072,-15.004772186279297,0.1,0.08,352.74,-0.0337067544460296,0.0126583045348525,0.0025096172466874,0.05,0.05,-0.01
35.400001,87744055,0.122868001461029,0.0866186767816543,352.76025390625,5.916254043579102,-0.7742770910263062,-15.004752159118652,0.1,0.08,352.75,-0.0330730564892292,0.0126869995146989,0.0025031240656971,0.05,0.05,-0.01
35.500794,87844848,0.1265732198953628,0.0793173611164093,352.7606201171875,5.913921356201172,-0.7742684483528137,-15.004732131958008,0.11,0.07,352.75,-0.0322267785668373,0.012765048071742,0.0024137715809047,0.05,0.05,-0.01
35.600754,87944808,0.128057986497879,0.0759076625108718,352.760986328125,5.911713600158691,-0.7742407917976379,-15.004720687866213,0.11,0.06,352.75,-0.0312876552343368,0.0128760319203138,0.0024330175947397,0.05,0.05,-0.01
35.700714,88044768,0.1285810768604278,0.0733295008540153,352.7613220214844,5.909543514251709,-0.774232029914856,-15.004705429077148,0.12,0.06,352.74,-0.0302817691117525,0.0130662964656949,0.0023285285569727,0.05,0.05,-0.01
35.800674,88144728,0.1292386353015899,0.0707181990146637,352.7616271972656,5.907394886016846,-0.7741814851760864,-15.004687309265137,0.12,0.06,352.74,-0.0293190740048885,0.0133156394585967,0.0024090991355478,0.05,0.05,-0.01
35.900634,88244688,0.1303643882274627,0.0681610181927681,352.7619323730469,5.905218124389648,-0.7741400003433228,-15.00465202331543,0.13,0.05,352.74,-0.0283679366111755,0.013648604042828,0.0022765437606722,0.05,0.05,-0.01
36.000594,88344648,0.130758911371231,0.0671989694237709,352.7622375488281,5.903026580810547,-0.7740459442138672,-15.004593849182127,0.13,0.05,352.75,-0.0274999812245368,0.0140721844509243,0.0023361339699476,0.05,0.05,-0.01
