t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
35.899801,104144992,0.1267134994268417,0.0851820111274719,352.62554931640625,0.0016293959924951,-0.0020905332639813,-25.001785278320312,0.12,0.07,352.6,-0.0118193365633487,0.013230001553893,0.0018227958353236,0.06,0.06,0.0
35.999761,104244952,0.1216473579406738,0.0910740718245506,352.62554931640625,0.001674678758718,-0.0020505455322563,-25.001754760742188,0.12,0.07,352.6,-0.0112297991290688,0.0133492927998304,0.001743683591485,0.06,0.06,0.01
36.099721,104344912,0.1176660656929016,0.0980049073696136,352.62554931640625,0.0017664168262854,-0.0019797382410615,-25.001710891723636,0.12,0.08,352.6,-0.0106818871572613,0.0134646687656641,0.0017610202776268,0.06,0.06,0.01
36.199681,104444872,0.1129117086529731,0.1044292896986007,352.62554931640625,0.0019178710645064,-0.0019142461242154,-25.001689910888672,0.12,0.09,352.6,-0.010312981903553,0.0136093366891145,0.0015508768847212,0.06,0.06,0.01
36.299641,104544832,0.1088353991508483,0.1079045087099075,352.62554931640625,0.0020634261891245,-0.0018026824109256,-25.00166702270508,0.11,0.08,352.6,-0.010031996294856,0.0137129006907343,0.0018146513029932,0.06,0.06,0.01
36.399601,104644792,0.1070725843310356,0.1100025922060012,352.62554931640625,0.0022649348247796,-0.0017216583946719,-25.00162696838379,0.11,0.08,352.59,-0.0096465721726417,0.0136329596862196,0.0015891863731667,0.06,0.06,0.01
36.499561,104744752,0.1052140519022941,0.1170051917433738,352.62554931640625,0.0024676667526364,-0.0016236583469435,-25.001611709594727,0.1,0.08,352.6,-0.0093443291261792,0.013597565703094,0.0014870316954329,0.06,0.06,0.01
36.599521,104844712,0.1028276607394218,0.1245675012469291,352.62554931640625,0.002719375770539,-0.0015668459236621,-25.001575469970703,0.09,0.09,352.6,-0.0091586671769618,0.0133870672434568,0.0018179808976128,0.06,0.06,0.01
36.699481,104944672,0.101856805384159,0.1311231553554535,352.62554931640625,0.0029444626998156,-0.0015102145262062,-25.00152969360352,0.09,0.11,352.6,-0.009247874841094,0.0131262941285967,0.0012942916946485,0.06,0.06,0.01
36.799441,105044632,0.1024927273392677,0.1355590224266052,352.6255798339844,0.0031639942899346,-0.0015052083181217,-25.001523971557617,0.08,0.12,352.6,-0.0095286956056952,0.0127432597801089,0.0014362726360559,0.06,0.06,0.01
36.899401,105144592,0.1044178083539009,0.1373811811208725,352.6255798339844,0.0033097472041845,-0.0015097957802936,-25.00149345397949,0.08,0.13,352.6,-0.0100165102630853,0.0123961474746465,0.0015841213753446,0.06,0.06,0.01
36.999361,105244552,0.1079838201403617,0.1366676688194275,352.6255798339844,0.0034172949381172,-0.0015721010277047,-25.001474380493164,0.09,0.14,352.6,-0.0106386439874768,0.0121491067111492,0.0014212136156857,0.06,0.06,0.01
37.099321,105344512,0.1135777831077575,0.1325408816337585,352.6255798339844,0.0034364573657512,-0.0016242804704234,-25.001445770263672,0.1,0.13,352.6,-0.0111965537071228,0.0121215600520372,0.0015880671562626,0.06,0.06,0.01
37.199281,105444472,0.1171100959181785,0.1255584955215454,352.6255798339844,0.0034365409519523,-0.0016920329071581,-25.001428604125977,0.11,0.12,352.6,-0.0115596102550625,0.0122431777417659,0.0013289822963997,0.06,0.06,0.01
37.299241,105544432,0.1179279685020446,0.121062733232975,352.6255798339844,0.00338497874327,-0.0017115141963586,-25.00141143798828,0.12,0.12,352.6,-0.0117852026596665,0.0124411964789032,0.001550979563035,0.06,0.06,0.01
37.399201,105644392,0.1163685843348503,0.1175410002470016,352.6255798339844,0.0033298514317721,-0.0017359517514705,-25.001379013061523,0.11,0.12,352.6,-0.0120603069663047,0.0126589778810739,0.0014100584667176,0.06,0.06,0.01
37.499994,105745185,0.1139873936772346,0.1142081841826438,352.62554931640625,0.003218617523089,-0.0017174331005662,-25.00136375427246,0.11,0.11,352.6,-0.012314336374402,0.0127821285277605,0.001367594813928,0.06,0.06,0.01
37.599954,105845145,0.1117610782384872,0.1102542504668235,352.62554931640625,0.0031251278705894,-0.0017242333851754,-25.001340866088867,0.1,0.11,352.6,-0.0124504985287785,0.0128022274002432,0.0012586697703227,0.06,0.06,0.01
37.699914,105945105,0.1103934049606323,0.1069034337997436,352.62554931640625,0.0030035071540623,-0.0017098177922889,-25.00133514404297,0.1,0.1,352.6,-0.0125114424154162,0.0127479499205946,0.0012660187203437,0.06,0.06,0.01
37.799874,106045065,0.1099591925740242,0.1045233011245727,352.62554931640625,0.0029043455142527,-0.0017271430697292,-25.00131225585937,0.09,0.11,352.6,-0.0125750238075852,0.0125967906787991,0.0012308275327086,0.06,0.06,0.01
37.899834,106145025,0.1129832342267036,0.1023610830307006,352.62554931640625,0.0027935358230024,-0.0017473218031227,-25.00130653381348,0.1,0.11,352.6,-0.0126249063760042,0.0125082647427916,0.001172530115582,0.06,0.06,0.01
37.999794,106244985,0.1151595190167427,0.099263995885849,352.62554931640625,0.002716846531257,-0.001799518126063,-25.001293182373047,0.09,0.1,352.6,-0.0126291075721383,0.0123451482504606,0.0011086681624874,0.06,0.07,0.01
38.099754,106344945,0.1159670427441597,0.0977352112531662,352.62554931640625,0.0026271915994584,-0.0018412879435345,-25.00129127502441,0.09,0.09,352.6,-0.0125472787767648,0.0120990052819252,0.0011662476463243,0.06,0.07,0.01
38.199714,106444905,0.1167202293872833,0.097172625362873,352.62554931640625,0.002588388742879,-0.0019306989852339,-25.00126075744629,0.09,0.08,352.6,-0.0122939851135015,0.0117762964218854,0.0013513999292626,0.06,0.07,0.01
38.299674,106544865,0.1211875304579734,0.0987854301929473,352.62554931640625,0.0025560825597494,-0.0020104893483221,-25.001239776611328,0.1,0.08,352.6,-0.0120190922170877,0.0116755226626992,0.0011275825090706,0.06,0.07,0.01
38.399634,106644825,0.1249508708715438,0.1011045351624488,352.62554931640625,0.002600711537525,-0.0020976269152015,-25.001220703125,0.12,0.08,352.6,-0.0115928491577506,0.0117836026474833,0.001317084650509,0.06,0.07,0.01
38.499594,106744785,0.1264473795890808,0.1046633496880531,352.62554931640625,0.0026718629524111,-0.0021275205072015,-25.001195907592773,0.13,0.09,352.61,-0.0111883925274014,0.0120945405215024,0.0010772915557026,0.06,0.07,0.01
38.599554,106844745,0.1230413541197776,0.1093832328915596,352.62554931640625,0.0028125208336859,-0.0021328530274331,-25.001190185546875,0.13,0.09,352.6,-0.0109063750132918,0.0126170814037323,0.0010864512296393,0.06,0.07,0.01
38.699514,106944705,0.1170684918761253,0.1146335899829864,352.6255798339844,0.0029542881529778,-0.0020575835369527,-25.00117301940918,0.12,0.1,352.6,-0.0107544977217912,0.0130882281810045,0.0014130265917629,0.06,0.07,0.01
38.799474,107044665,0.1117188334465026,0.1190210059285163,352.62554931640625,0.0031257034279406,-0.0019733153749257,-25.00115203857422,0.11,0.1,352.6,-0.0106145627796649,0.0132644083350896,0.0011646923376247,0.06,0.07,0.01
38.899434,107144625,0.1097002327442169,0.1206308454275131,352.62554931640625,0.0032693189568817,-0.0018516785930842,-25.001148223876957,0.11,0.1,352.6,-0.0106307948008179,0.0133189251646399,0.0012182401260361,0.06,0.07,0.01
38.999394,107244585,0.1073339730501174,0.1209799200296402,352.62554931640625,0.0034420094452798,-0.0017640683799982,-25.00114250183105,0.1,0.1,352.6,-0.0106554152444005,0.0132730305194854,0.0009407449397258,0.06,0.07,0.01
39.099354,107344545,0.1045970693230629,0.1244147941470146,352.62554931640625,0.0035859777126461,-0.0016703207511454,-25.001163482666016,0.09,0.11,352.6,-0.0107849510386586,0.0131636252626776,0.0008815058390609,0.06,0.07,0.01
39.199314,107444505,0.103456325829029,0.1266920566558838,352.62554931640625,0.003743915585801,-0.0016200453974306,-25.001155853271484,0.09,0.1,352.6,-0.010864095762372,0.0129923624917864,0.0012046665651723,0.06,0.07,0.01
39.299274,107544465,0.1035741418600082,0.1284736841917038,352.62554931640625,0.0038703884929418,-0.0015661617508158,-25.00114631652832,0.09,0.1,352.6,-0.0108724869787693,0.0127950366586446,0.0009324903949163,0.06,0.07,0.01
39.399234,107644425,0.1039353460073471,0.1297512650489807,352.6255798339844,0.0040186559781432,-0.0015575832221657,-25.001148223876957,0.09,0.1,352.6,-0.0108518404886126,0.0125761935487389,0.0009836403187364,0.06,0.07,0.01
39.499194,107744385,0.1041766330599784,0.1304360777139663,352.6255798339844,0.0041395029984414,-0.0015346888685598,-25.00113296508789,0.1,0.11,352.6,-0.0109424218535423,0.0125386314466595,0.0012941840104758,0.06,0.07,0.01
39.599987,107845178,0.1042271628975868,0.1305794864892959,352.6255798339844,0.0042651649564504,-0.0015331173781305,-25.001108169555664,0.1,0.11,352.6,-0.011141026392579,0.0125635899603366,0.0011505142319947,0.06,0.07,0.01
39.699947,107945138,0.1042271628975868,0.1305794864892959,352.6255798339844,0.0043381322175264,-0.0014959395630285,-25.00110244750977,0.11,0.12,352.6,-0.0114029524847865,0.0126018626615405,0.0011489363387227,0.06,0.07,0.01
39.799907,108045098,0.1042271628975868,0.1305794864892959,352.6255798339844,0.0044111222960054,-0.0014749917900189,-25.001094818115234,0.11,0.12,352.6,-0.0116718299686908,0.0127045223489403,0.0009177488973364,0.06,0.07,0.01
39.899867,108145058,0.1042271628975868,0.1305794864892959,352.6255798339844,0.0044124713167548,-0.0014048013836145,-25.00111198425293,0.1,0.13,352.6,-0.0121621936559677,0.0128579530864954,0.0009712125756777,0.06,0.07,0.01
