t_sec,TimeUS,DesRoll,DesPitch,DesYaw,PN,PE,PD,Roll,Pitch,Yaw,VN,VE,VD,GX,GY,GZ
29.400735,100544766,0.1330132633447647,0.134042203426361,352.6053161621094,0.0015251639997586,-0.0001242105208802,-15.00230884552002,0.12,0.12,352.59,-0.014087526127696,0.0158379953354597,0.0020239541772753,0.06,0.06,0.0
29.500695,100644726,0.1331461071968078,0.1363804340362548,352.6053161621094,0.0015505413757637,-0.0001081832961062,-15.002439498901367,0.12,0.12,352.59,-0.0140911396592855,0.0156896021217107,0.0022510648705065,0.06,0.06,0.0
29.600655,100744686,0.1329028457403183,0.1371545195579528,352.6053161621094,0.0015345914289355,-7.401212496915832e-05,-15.00258445739746,0.12,0.13,352.59,-0.0142350113019347,0.0155619131401181,0.0022864898201078,0.06,0.06,0.0
29.700615,100844646,0.1328455507755279,0.1373366862535476,352.6053161621094,0.0015253651654347,-7.840335456421599e-05,-15.002758026123049,0.12,0.14,352.59,-0.0144920349121093,0.0154632432386279,0.0022502527572214,0.06,0.06,0.0
29.800575,100944606,0.1328455507755279,0.1373366862535476,352.6053161621094,0.0014506373554468,-5.780974606750533e-05,-15.002942085266112,0.12,0.14,352.59,-0.0148893296718597,0.015359004959464,0.0023554496001452,0.06,0.06,0.0
29.900535,101044566,0.1333151161670684,0.1337455511093139,352.6053161621094,0.0013865620130673,-7.407787052216008e-05,-15.003107070922852,0.12,0.13,352.58,-0.0151249803602695,0.0152621502056717,0.0026516916695982,0.06,0.06,0.0
30.000495,101144526,0.1358123272657394,0.128383532166481,352.6053161621094,0.00128307309933,-5.768186383647844e-05,-15.003263473510742,0.13,0.12,352.58,-0.0152182364836335,0.0153355710208415,0.0026637862902134,0.06,0.06,0.0
30.100455,101244486,0.1367204189300537,0.1244738698005676,352.6053161621094,0.0012340792454779,-5.8339257520856336e-05,-15.003419876098633,0.13,0.12,352.59,-0.0150597188621759,0.0154302958399057,0.00287850596942,0.06,0.06,0.0
30.200415,101344446,0.1363608539104461,0.1222781762480735,352.6053161621094,0.0011824297253042,-1.3077567018626723e-05,-15.003544807434082,0.13,0.11,352.59,-0.014845828525722,0.0155205577611923,0.0030926628969609,0.06,0.06,0.0
30.300375,101444406,0.1354519873857498,0.1215788275003433,352.6053161621094,0.0011919983662664,-0.000150713865878,-15.003669738769531,0.13,0.11,352.59,-0.0145789124071598,0.0154889691621065,0.0031003996264189,0.06,0.06,0.0
30.400335,101544366,0.1366443634033203,0.1248182877898216,352.6053161621094,0.0012014983221888,-0.0003561210178304,-15.00373077392578,0.12,0.11,352.59,-0.0142911281436681,0.0153203532099723,0.00345762190409,0.06,0.06,0.0
30.500295,101644326,0.1386502981185913,0.1280785053968429,352.6053161621094,0.0012560640461742,-0.0006739274249412,-15.00369930267334,0.13,0.11,352.59,-0.0141298463568091,0.0152346678078174,0.0033172448165714,0.06,0.06,0.0
30.600255,101744286,0.1423548907041549,0.1315435618162155,352.6053161621094,0.0012909716460853,-0.0009884811006486,-15.00361156463623,0.13,0.11,352.59,-0.0139548340812325,0.0152707453817129,0.0034775172825902,0.06,0.06,0.0
30.700215,101844246,0.1453147679567337,0.1339844763278961,352.6053161621094,0.0013597598299384,-0.0013513497542589,-15.003470420837402,0.13,0.12,352.59,-0.0138608738780021,0.015300877392292,0.0035481380764395,0.06,0.06,0.0
30.800175,101944206,0.1486267298460006,0.1359982341527938,352.6053466796875,0.0013977771159261,-0.0016831449465826,-15.003303527832031,0.13,0.13,352.59,-0.0139630734920501,0.0154199479147791,0.003572754561901,0.06,0.06,0.0
30.900135,102044166,0.1515792608261108,0.1353759765625,352.6053466796875,0.0014268251834437,-0.0020263786427676,-15.003133773803713,0.14,0.13,352.59,-0.0141958836466073,0.0154998041689395,0.0034864488989114,0.06,0.06,0.0
31.000095,102144126,0.1563107073307037,0.1326564401388168,352.6053466796875,0.0013973790919408,-0.0023124800063669,-15.002981185913086,0.14,0.13,352.58,-0.0143203418701887,0.0156857818365097,0.0030370242893695,0.06,0.06,0.0
31.100055,102244086,0.1588765084743499,0.1314046829938888,352.6053466796875,0.0014000327792018,-0.0026138792745769,-15.00284194946289,0.14,0.12,352.58,-0.0142800183966755,0.0157957579940557,0.0031118507031351,0.06,0.06,0.0
31.200015,102344046,0.1602697819471359,0.1305714845657348,352.6053466796875,0.0015004898887127,-0.0030170839745551,-15.00270938873291,0.14,0.12,352.58,-0.0141935739666223,0.0159218050539493,0.0030074161477386,0.06,0.06,0.0
31.300808,102444839,0.1607785075902938,0.1302673071622848,352.6053466796875,0.0014498824020847,-0.0031643372494727,-15.00259017944336,0.15,0.11,352.59,-0.0141403079032897,0.016209939494729,0.0026383262593299,0.06,0.06,0.0
31.400768,102544799,0.160831019282341,0.1302359104156494,352.6053466796875,0.0014127423055469,-0.0032665699254721,-15.002479553222656,0.14,0.11,352.59,-0.0139960274100303,0.0164644438773393,0.0026897399220615,0.06,0.06,0.0
31.500728,102644759,0.160831019282341,0.1302359104156494,352.6053466796875,0.0014380018692463,-0.0033798771910369,-15.002370834350586,0.14,0.1,352.59,-0.0137583287432789,0.0166102573275566,0.0025863908231258,0.06,0.06,0.0
31.600688,102744719,0.160831019282341,0.1302359104156494,352.6053466796875,0.0014671257231384,-0.003430824028328,-15.002277374267578,0.14,0.1,352.58,-0.0134866833686828,0.0167986713349819,0.0024020108394324,0.06,0.06,0.0
31.700648,102844679,0.160831019282341,0.1302359104156494,352.6053466796875,0.0015734214102849,-0.0034967344254255,-15.002188682556152,0.15,0.11,352.58,-0.0131275244057178,0.0170491933822631,0.0024162994232028,0.06,0.06,0.0
31.800608,102944639,0.1595385670661926,0.1357056945562362,352.6053466796875,0.0016885749064385,-0.0034922251943498,-15.002114295959473,0.16,0.12,352.58,-0.0129150878638029,0.0175082124769687,0.0020147645846009,0.06,0.06,0.0
31.900568,103044599,0.1538660675287246,0.1419189423322677,352.6053466796875,0.0018400696571916,-0.0034695428330451,-15.002059936523438,0.15,0.12,352.58,-0.0128930192440748,0.0178626291453838,0.0019990685395896,0.06,0.06,0.0
32.000528,103144559,0.1485870331525802,0.1456865966320037,352.6053466796875,0.0019456952577456,-0.0033701863139867,-15.002007484436035,0.14,0.13,352.58,-0.0130442092195153,0.0181025750935077,0.0018408121541142,0.06,0.06,0.0
32.100488,103244519,0.1436453014612198,0.1477762013673782,352.6053466796875,0.0020445242989808,-0.0032793711870908,-15.001977920532228,0.13,0.14,352.58,-0.013327170163393,0.0181785635650157,0.0018807629821822,0.06,0.06,0.0
32.200448,103344479,0.1408893913030624,0.1474979966878891,352.6053466796875,0.0020767280366271,-0.0031507001258432,-15.001937866210938,0.12,0.14,352.58,-0.0136618986725807,0.0180906318128108,0.0019187058787792,0.06,0.06,0.0
32.300408,103444439,0.1399651169776916,0.1455620527267456,352.6053466796875,0.0021083392202854,-0.003054485656321,-15.001917839050291,0.12,0.14,352.59,-0.0140178045257925,0.0178938824683427,0.0018788940506055,0.06,0.06,0.0
32.400368,103544399,0.1411719322204589,0.14218270778656,352.6053466796875,0.0020808766130357,-0.0029282788746058,-15.001896858215332,0.12,0.13,352.59,-0.0142600582912564,0.0177467241883277,0.0019266693852841,0.06,0.06,0.0
32.500328,103644359,0.1444037556648254,0.138051152229309,352.6053466796875,0.0020621237345039,-0.0028359389398247,-15.00186538696289,0.13,0.12,352.59,-0.0143207861110568,0.0177155770361423,0.0018388074822723,0.06,0.06,0.0
32.600288,103744319,0.1455902755260467,0.1364832669496536,352.6053466796875,0.0020119480323046,-0.0026963360141962,-15.001835823059082,0.13,0.12,352.58,-0.0142455268651247,0.0177888721227645,0.0016472336137667,0.06,0.06,0.0
32.700248,103844279,0.1434368193149566,0.135033369064331,352.6053161621094,0.0019977956544607,-0.0025854166597127,-15.00180721282959,0.13,0.12,352.58,-0.0141930729150772,0.017858225852251,0.0018283847020938,0.06,0.06,0.0
32.800208,103944239,0.1406178772449493,0.1344743371009826,352.6053161621094,0.0019555480685085,-0.0024319842923432,-15.001763343811035,0.13,0.12,352.58,-0.0142243225127458,0.0178607311099767,0.0018856221577152,0.06,0.06,0.0
32.900168,104044199,0.1376435458660125,0.1337846666574478,352.6053161621094,0.0019317388068884,-0.0023141475394368,-15.001727104187012,0.13,0.12,352.59,-0.0142419524490833,0.0178767889738082,0.0015706040430814,0.06,0.06,0.0
33.000128,104144159,0.135148137807846,0.1329814046621322,352.6053161621094,0.0018463056767359,-0.0021289570722728,-15.001707077026367,0.13,0.12,352.59,-0.01431839261204,0.0179566200822591,0.0016393387923017,0.06,0.06,0.0
33.100088,104244119,0.1319270133972168,0.1312006562948227,352.6053161621094,0.0017796378815546,-0.0019804576877504,-15.001675605773926,0.12,0.12,352.59,-0.0143488096073269,0.0179420392960309,0.0016580609371885,0.06,0.06,0.0
33.200048,104344079,0.1290049254894256,0.1295222342014312,352.6053161621094,0.0016793607501313,-0.0017985061276704,-15.001644134521484,0.12,0.12,352.58,-0.0143517749384045,0.0178504940122365,0.0016249767504632,0.06,0.06,0.0
33.300008,104444039,0.1266147941350937,0.1277657896280288,352.6053161621094,0.0015982455806806,-0.0016615816857665,-15.001605033874512,0.11,0.12,352.58,-0.0143903410062193,0.0176598653197288,0.00172013300471,0.06,0.06,0.0
33.400801,104544832,0.1254515498876571,0.1264490932226181,352.60528564453125,0.0014798599295318,-0.0015125243226066,-15.001568794250488,0.1,0.12,352.58,-0.0144672915339469,0.0173622872680425,0.0016501104691997,0.06,0.06,0.0
33.500761,104644792,0.1252258419990539,0.1258908212184906,352.60528564453125,0.0014049084857106,-0.0012765947030857,-15.001530647277832,0.11,0.12,352.59,-0.0144914565607905,0.0170603450387716,0.0016280014533549,0.06,0.06,0.0
33.600721,104744752,0.1266272962093353,0.1248334124684333,352.60528564453125,0.0012914316030219,-0.0009176492458209,-15.001504898071287,0.11,0.13,352.59,-0.0146806659176945,0.0170547906309366,0.0016167322173714,0.06,0.06,0.0
33.700681,104844712,0.1244107708334922,0.1206636354327201,352.60528564453125,0.0011953007197007,-0.0005169184878468,-15.001482009887695,0.11,0.12,352.58,-0.0148881934583187,0.0170401707291603,0.001490777125582,0.06,0.06,0.0
33.800641,104944672,0.1206423565745353,0.1160062476992607,352.60528564453125,0.0010584346018731,-4.344074477558024e-05,-15.001487731933594,0.11,0.12,352.58,-0.0149651076644659,0.0170164983719587,0.0012363435234874,0.06,0.06,0.0
33.900601,105044632,0.1149158328771591,0.1111771464347839,352.60528564453125,0.0009706954588182,0.0004098486097063,-15.001487731933594,0.11,0.11,352.58,-0.0148675795644521,0.016860332340002,0.0013151437742635,0.06,0.06,0.0
34.000561,105144592,0.1095317304134368,0.1084191873669624,352.6052551269531,0.0008786996477283,0.0008841523667797,-15.001479148864746,0.1,0.1,352.59,-0.0146846631541848,0.0167187731713056,0.0014895135536789,0.06,0.06,0.0
34.100521,105244552,0.1043156757950782,0.1069252267479896,352.6052551269531,0.0008441748213954,0.0013030898990109,-15.001452445983888,0.09,0.09,352.59,-0.0144118284806609,0.0164257921278476,0.0015829812036827,0.06,0.06,0.0
34.200481,105344512,0.1004407331347465,0.1085302457213401,352.6052551269531,0.0008191358647309,0.0017123287543654,-15.001420974731444,0.09,0.08,352.59,-0.0139534976333379,0.0160468500107526,0.0015377290546894,0.06,0.06,0.0
34.300441,105444472,0.0978069379925727,0.112492986023426,352.6052551269531,0.0008679375750944,0.0020209902431815,-15.001395225524902,0.09,0.09,352.59,-0.0134708164259791,0.0155672654509544,0.0015082079917192,0.06,0.06,0.0
34.400401,105544432,0.0964122414588928,0.1183706149458885,352.6052551269531,0.0009209200507029,0.0022909301333129,-15.001385688781738,0.08,0.1,352.58,-0.0131646879017353,0.0150358965620398,0.0012448434717953,0.06,0.06,0.0
34.500361,105644392,0.0966401845216751,0.1227334886789321,352.6052551269531,0.000999495270662,0.0024525350891053,-15.001391410827637,0.08,0.11,352.58,-0.0131392711773514,0.0144968079403042,0.0013032454298809,0.06,0.06,0.0
34.600321,105744352,0.0987550839781761,0.1251809298992157,352.6052551269531,0.0010241210693493,0.0025730754714459,-15.001388549804688,0.08,0.12,352.59,-0.013270472176373,0.0139552168548107,0.001403376692906,0.06,0.06,0.0
34.700281,105844312,0.1014138609170913,0.1256873309612274,352.60528564453125,0.0010517033515498,0.0026000617071986,-15.001379013061523,0.09,0.12,352.59,-0.0134392604231834,0.0135110178962349,0.0013656709343194,0.06,0.06,0.0
34.800241,105944272,0.1056776568293571,0.1244957223534584,352.60528564453125,0.0010197665542364,0.0026106159202754,-15.001372337341309,0.09,0.12,352.59,-0.0136673701927065,0.0131880212575197,0.0013694303343072,0.06,0.06,0.01
34.900201,106044232,0.1089220196008682,0.1215109825134277,352.60528564453125,0.0010052066063508,0.0025385310873389,-15.001385688781738,0.1,0.12,352.58,-0.0138956345617771,0.0129140056669712,0.0010072394507005,0.06,0.06,0.01
35.000161,106144192,0.1113693267107009,0.1192855238914489,352.60528564453125,0.0009287303546443,0.0024811159819364,-15.0014009475708,0.1,0.11,352.58,-0.0140335764735937,0.0127844214439392,0.0011874710908159,0.06,0.06,0.01
35.100121,106244152,0.1126168966293335,0.1183837503194809,352.60528564453125,0.0008859909139573,0.0025640733074396,-15.001410484313965,0.1,0.11,352.59,-0.0140573624521493,0.0127548649907112,0.0011994980741292,0.06,0.06,0.01
35.200081,106344112,0.1130702272057533,0.118055984377861,352.60528564453125,0.0008190191001631,0.0027853623032569,-15.001399040222168,0.1,0.11,352.59,-0.0140973282977938,0.0127858240157365,0.0014478215016424,0.06,0.06,0.01
35.300041,106444072,0.1120172590017318,0.1159408539533615,352.60528564453125,0.0007857010932639,0.0030362752731889,-15.001379013061523,0.1,0.12,352.59,-0.0141876842826604,0.0127771971747279,0.0014751622220501,0.06,0.07,0.01
35.400001,106544032,0.1095819920301437,0.1120887100696563,352.6052551269531,0.0006951632676646,0.0033556157723069,-15.001360893249512,0.1,0.12,352.59,-0.0144056230783462,0.0128035517409443,0.0013493087608367,0.06,0.07,0.01
35.500794,106644825,0.1055859923362732,0.1065836027264595,352.6052551269531,0.0008259231690317,0.0035293053369969,-15.001373291015623,0.09,0.11,352.58,-0.0143150938674807,0.012623568996787,0.0012783564161509,0.06,0.07,0.01
35.600754,106744785,0.1024070903658866,0.1027747765183448,352.6052551269531,0.0006914093391969,0.0038841860368847,-15.00137996673584,0.09,0.1,352.59,-0.014224974438548,0.0124519607052207,0.0012709734728559,0.06,0.07,0.01
35.700714,106844745,0.0998603180050849,0.1005471497774124,352.6052551269531,0.00063548568869,0.0041780956089496,-15.00139045715332,0.09,0.1,352.59,-0.0140433879569172,0.0122446240857243,0.0010864130454137,0.06,0.07,0.01
35.800674,106944705,0.0976505354046821,0.0995595008134841,352.6052551269531,0.0005967003526166,0.0044525503180921,-15.001399993896484,0.08,0.09,352.59,-0.0137730659916996,0.0120212500914931,0.0012932079844176,0.06,0.07,0.01
35.900634,107044665,0.0941972136497497,0.101817175745964,352.6052551269531,0.0006334039499051,0.0046452917158603,-15.001398086547852,0.08,0.08,352.59,-0.0133238798007369,0.0116450302302837,0.001340503222309,0.06,0.07,0.01
36.000594,107144625,0.0931108891963958,0.105463333427906,352.6052551269531,0.0006885979673825,0.0047962442040443,-15.00137996673584,0.08,0.09,352.58,-0.0129491155967116,0.0112122129648923,0.0014837315538898,0.06,0.07,0.01
36.100554,107244585,0.0946351811289787,0.1105433478951454,352.6052551269531,0.0007933522574603,0.0048745824024081,-15.001373291015623,0.07,0.09,352.58,-0.0126760089769959,0.0107200276106596,0.0013094234745949,0.06,0.07,0.01
36.200514,107344545,0.0982938408851623,0.1157787293195724,352.6052551269531,0.0008724323124624,0.0049195638857781,-15.001371383666992,0.07,0.1,352.59,-0.0125904465094208,0.0102425059303641,0.0012922266032546,0.06,0.07,0.01
36.300474,107444505,0.1027179211378097,0.1200839355587959,352.60528564453125,0.0009660047362558,0.004900662228465,-15.00137710571289,0.08,0.11,352.59,-0.0126154646277427,0.0099428026005625,0.0012916243867948,0.06,0.07,0.01
36.400434,107544465,0.1059936210513114,0.1223622187972068,352.60528564453125,0.0010137187782675,0.0048780674114823,-15.001372337341309,0.09,0.11,352.59,-0.0126627618446946,0.0098278727382421,0.0014094749931246,0.06,0.07,0.01
36.500394,107644425,0.1076985076069831,0.1234493777155876,352.60528564453125,0.0010733230737969,0.0048161656595766,-15.001359939575195,0.1,0.11,352.59,-0.0127310985699296,0.0097978021949529,0.0014207561034709,0.06,0.07,0.01
36.600354,107744385,0.1083994656801223,0.1235832199454307,352.60528564453125,0.0010903374059125,0.004772619344294,-15.001355171203612,0.1,0.11,352.59,-0.0128206675872206,0.0099029131233692,0.0013170180609449,0.06,0.07,0.01
36.700314,107844345,0.1085326969623565,0.1236086636781692,352.60528564453125,0.0011249650269746,0.0047132307663559,-15.001370429992676,0.1,0.11,352.58,-0.0128940371796488,0.0099790915846824,0.0011918406235054,0.06,0.07,0.01
36.800274,107944305,0.1085326969623565,0.1236086636781692,352.60528564453125,0.0011202372843399,0.00468135997653,-15.00137424468994,0.1,0.11,352.58,-0.0129780061542987,0.010041469708085,0.0013708436163142,0.06,0.07,0.01
36.900234,108044265,0.1085326969623565,0.1236086636781692,352.60528564453125,0.0011397678172215,0.0046368967741727,-15.001375198364258,0.11,0.11,352.59,-0.0129843773320317,0.010196678340435,0.0012399447150528,0.06,0.07,0.01
37.000194,108144225,0.1085326969623565,0.1236086636781692,352.60528564453125,0.0011365382233634,0.0046242363750934,-15.001382827758787,0.11,0.11,352.59,-0.013058110140264,0.0104608461260795,0.0012967974180355,0.06,0.07,0.01
37.100154,108244185,0.1072532460093498,0.1226163059473037,352.60528564453125,0.0011532288044691,0.0046174176968634,-15.001376152038574,0.11,0.1,352.59,-0.0129988566040992,0.010640637949109,0.0013876929879188,0.06,0.07,0.01
37.200114,108344145,0.10428237169981,0.1213487386703491,352.60528564453125,0.0011500376276671,0.0046376208774745,-15.00136661529541,0.1,0.1,352.59,-0.012908243574202,0.0107198283076286,0.0013274423545226,0.06,0.07,0.01
37.300074,108444105,0.1018443927168846,0.1207266524434089,352.6052551269531,0.0011827468406409,0.0046297637745738,-15.00135898590088,0.09,0.1,352.58,-0.0128408670425415,0.0106538003310561,0.0014573028311133,0.06,0.07,0.01
37.400034,108544065,0.1002124026417732,0.1203443482518196,352.6052551269531,0.001179113634862,0.0046397699043154,-15.001341819763184,0.09,0.11,352.58,-0.0128614185377955,0.0105849718675017,0.0014075769577175,0.06,0.07,0.01
37.499994,108644025,0.0994848906993866,0.1200228929519653,352.6052551269531,0.0012048464268445,0.0045994822867214,-15.001336097717283,0.08,0.11,352.58,-0.0129450662061572,0.0103382393717765,0.0013628348242491,0.06,0.07,0.01
37.600787,108744818,0.0992432758212089,0.1198820620775222,352.6052551269531,0.0011708885431289,0.0045672338455915,-15.001253128051758,0.08,0.11,352.59,-0.0131405889987945,0.0101439896970987,0.0012685062829405,0.07,0.07,0.01
37.700747,108844778,0.0992760062217712,0.1198744028806686,352.6052551269531,0.0011643932666629,0.0044730333611369,-15.001100540161133,0.09,0.12,352.59,-0.0133063970133662,0.0099260192364454,0.0012628320837393,0.07,0.07,0.01
37.800707,108944738,0.1033165901899337,0.1196504086256027,352.60528564453125,0.0011086208978667,0.0043708337470889,-15.00089168548584,0.09,0.12,352.58,-0.0136058758944273,0.009799038991332,0.0011623783502727,0.07,0.07,0.01
37.900667,109044698,0.1088141277432441,0.115780770778656,352.60528564453125,0.0010593214537948,0.0042264214716851,-15.000638008117676,0.09,0.11,352.58,-0.0138720115646719,0.0097572868689894,0.0012335593346506,0.07,0.07,0.01
38.000627,109144658,0.112288624048233,0.1115416288375854,352.60528564453125,0.0009692707681097,0.0040933052077889,-15.000360488891602,0.09,0.11,352.58,-0.013995318673551,0.0097548263147473,0.0011844532564282,0.07,0.07,0.01
38.100587,109244618,0.1135511845350265,0.1100011765956878,352.60528564453125,0.0009164424263872,0.0039326860569417,-15.000103950500488,0.09,0.11,352.58,-0.0140703804790973,0.0096945594996213,0.0005944886943325,0.07,0.07,0.01
38.200547,109344578,0.1153331249952316,0.1093922406435012,352.60528564453125,0.0008330573327839,0.0037895503919571,-14.999893188476562,0.1,0.11,352.58,-0.01419014390558,0.0096749635413289,0.0002668217057362,0.07,0.07,0.01
38.300507,109444538,0.1187618672847747,0.1075905263423919,352.60528564453125,0.0007874477305449,0.0036369701847434,-14.999671936035156,0.1,0.11,352.59,-0.0141847506165504,0.0097680501639842,0.0001349021767964,0.07,0.07,0.01
38.400467,109544498,0.1218373998999595,0.1052239388227462,352.60528564453125,0.0007188101881183,0.0035211499780416,-14.999464988708496,0.11,0.1,352.59,-0.0142143815755844,0.0099189728498458,8.219155279221013e-05,0.07,0.07,0.01
38.500427,109644458,0.1229649856686592,0.1043616458773613,352.60528564453125,0.0006984863430261,0.0034107849933207,-14.999277114868164,0.11,0.1,352.59,-0.0140627603977918,0.0101611874997615,-0.0002156521222786,0.07,0.07,0.01
38.600387,109744418,0.1235696002840995,0.1049990728497505,352.60528564453125,0.0006750553729943,0.0033491922076791,-14.999146461486816,0.11,0.09,352.59,-0.0138081274926662,0.0104042775928974,-0.0007787878275848,0.07,0.07,0.01
38.700347,109844378,0.1235363706946373,0.1053971946239471,352.60528564453125,0.0007112671155482,0.0032876862678676,-14.999058723449709,0.12,0.09,352.59,-0.0134897492825984,0.0106773888692259,-0.0009584142826497,0.07,0.07,0.01
38.800307,109944338,0.1233172342181205,0.105439119040966,352.60528564453125,0.0007433395949192,0.0032758321613073,-14.998966217041016,0.12,0.09,352.59,-0.0132207628339529,0.0110199293121695,-0.0009322474361397,0.07,0.07,0.01
38.900267,110044298,0.1210132837295532,0.1059851720929145,352.60528564453125,0.0008212291286326,0.0032844482921063,-14.998882293701172,0.11,0.09,352.59,-0.0129195731133222,0.0113561945036053,-0.0009401718853041,0.07,0.07,0.01
39.000227,110144258,0.1151948794722557,0.1113664507865905,352.60528564453125,0.0008944605360738,0.0033513871021568,-14.998781204223633,0.11,0.09,352.59,-0.012582735158503,0.0116052944213151,-0.000857001170516,0.07,0.07,0.02
39.100187,110244218,0.1086908131837844,0.1168266460299491,352.60528564453125,0.0010223452700302,0.0033975935075432,-14.99868869781494,0.1,0.09,352.58,-0.0122076636180281,0.0117040881887078,-0.0011087529128417,0.07,0.07,0.02
39.200147,110344178,0.105111077427864,0.1213850229978561,352.60528564453125,0.0011232221731916,0.0034671169705688,-14.998632431030272,0.09,0.1,352.58,-0.0120294662192463,0.0116456393152475,-0.0012494232505559,0.07,0.07,0.02
39.300107,110444138,0.1033700928092002,0.1251974999904632,352.60528564453125,0.0012347867013886,0.0035003863740712,-14.998557090759276,0.09,0.11,352.58,-0.0120787965133786,0.0116079356521368,-0.0012074144324287,0.07,0.07,0.02
39.400067,110544098,0.1027398556470871,0.1275776475667953,352.60528564453125,0.0012890154030174,0.0035444025415927,-14.998507499694824,0.09,0.11,352.58,-0.0122546339407563,0.0115501191467046,-0.0016509855631738,0.07,0.07,0.02
39.500027,110644058,0.102529302239418,0.1286119669675827,352.60528564453125,0.0013276379322633,0.0033965953625738,-14.998452186584473,0.09,0.11,352.58,-0.0124897602945566,0.0114973187446594,-0.0011100684059783,0.07,0.07,0.02
39.60082,110744851,0.1024609506130218,0.1289477944374084,352.60528564453125,0.0013066176325082,0.0031592624727636,-14.998412132263184,0.09,0.11,352.58,-0.0126209193840622,0.0113328834995627,-0.0015687685227021,0.07,0.07,0.02
39.70078,110844811,0.1028461754322052,0.1288836747407913,352.60528564453125,0.0013090623542666,0.0027989111840724,-14.998394966125488,0.09,0.11,352.59,-0.0128022953867912,0.0111009264364838,-0.0014615647960454,0.07,0.07,0.02
39.80074,110944771,0.1112848073244094,0.128558948636055,352.60528564453125,0.0012689614668488,0.0024059417191892,-14.998390197753906,0.1,0.11,352.59,-0.0130010209977626,0.0109849106520414,-0.0017031535971909,0.07,0.07,0.02
39.9007,111044731,0.119984470307827,0.1264274418354034,352.60528564453125,0.0012514006812125,0.0019722569268196,-14.99838638305664,0.11,0.11,352.59,-0.0130817927420139,0.0110157197341322,-0.0014780575875192,0.07,0.07,0.02
40.00066,111144691,0.1272333860397339,0.1255522966384887,352.6053161621094,0.0012040250003337,0.0015809641918167,-14.998437881469728,0.12,0.11,352.59,-0.0131351519376039,0.0112388497218489,-0.0015224673552438,0.07,0.07,0.02
40.10062,111244651,0.1316875517368316,0.1248995512723922,352.6053161621094,0.0011867908760905,0.0011966899037361,-14.998600959777832,0.12,0.11,352.58,-0.0132006937637925,0.01149523537606,-0.0016133759636431,0.07,0.07,0.02
40.20058,111344611,0.1342751085758209,0.1246687024831771,352.6053161621094,0.0011421898379921,0.0008741783094592,-14.99881076812744,0.12,0.11,352.58,-0.0132565572857856,0.0117502631619572,-0.0013954421738162,0.07,0.07,0.02
40.30054,111444571,0.1356649100780487,0.1235789805650711,352.6053161621094,0.0011268223170191,0.0005792042356915,-14.99905490875244,0.12,0.12,352.59,-0.0133568774908781,0.0120550971478223,-0.0013810617383569,0.07,0.07,0.02
40.4005,111544531,0.1359578073024749,0.1224360018968582,352.6053161621094,0.0011972521897405,0.0002214448322774,-14.999329566955566,0.12,0.11,352.59,-0.01337172370404,0.0122502343729138,-0.0011778322514146,0.07,0.07,0.02
40.50046,111644491,0.1373409777879715,0.1202609613537788,352.6053161621094,0.001115713850595,8.436485950369388e-05,-14.999591827392578,0.13,0.1,352.59,-0.0133643690496683,0.0126580940559506,-0.001027645310387,0.07,0.07,0.02
40.60042,111744451,0.1379144638776779,0.1193022802472114,352.6053161621094,0.0010207570157945,1.4400686268345453e-05,-14.999835968017578,0.13,0.1,352.58,-0.0132889691740274,0.0130518609657883,-0.0006802630377933,0.07,0.07,0.02
40.70038,111844411,0.1362805217504501,0.1181483939290046,352.6053161621094,0.0009703171090222,-4.833731873077341e-05,-15.000056266784668,0.14,0.1,352.58,-0.0132322739809751,0.0135697098448872,-0.0005739999469369,0.07,0.07,0.02
40.80034,111944371,0.1316546946763992,0.1174583807587623,352.60528564453125,0.0009050040971487,-3.645871402113698e-05,-15.00025749206543,0.13,0.1,352.58,-0.0131731340661644,0.0140670556575059,-0.0004963595420122,0.07,0.07,0.02
40.9003,112044331,0.1260130405426025,0.1168110221624374,352.60528564453125,0.0008757774485275,-1.2759714991261715e-05,-15.000429153442385,0.12,0.11,352.59,-0.0131565732881426,0.0144194290041923,-2.0261879399186e-05,0.07,0.07,0.02
41.00026,112144291,0.1212958171963691,0.1159754320979118,352.60528564453125,0.0008210215601138,6.879753345856443e-05,-15.000568389892578,0.12,0.1,352.59,-0.0131352795287966,0.0146724227815866,0.0001034354791045,0.07,0.07,0.02
41.10022,112244251,0.1170896738767623,0.1149603873491287,352.60528564453125,0.0007982922252267,0.0001282070152228,-15.000694274902344,0.11,0.11,352.58,-0.0131117282435297,0.0148795554414391,0.0003363195573911,0.07,0.07,0.02
41.20018,112344211,0.1140799224376678,0.1139270439743995,352.60528564453125,0.0007516822079196,0.0002074919757433,-15.000792503356934,0.11,0.11,352.58,-0.0132393911480903,0.0149389682337641,0.0005822896491736,0.07,0.07,0.02
41.30014,112444171,0.112267680466175,0.112522929906845,352.60528564453125,0.0007112430175766,0.0002716322778724,-15.000884056091309,0.1,0.11,352.58,-0.0133530599996447,0.0148153454065322,0.0005957728135399,0.07,0.07,0.02
41.4001,112544131,0.1112161129713058,0.1110018119215965,352.60528564453125,0.0006378823891282,0.0003543705970514,-15.0009765625,0.1,0.11,352.58,-0.0134256780147552,0.0146857500076293,0.0007879714248701,0.07,0.07,0.02
