baseline,axis,attack_type,attack_magnitude,detector,window_rule,W,N,rolling_mean_multiplier,threshold_type,threshold,TP,FP,TN,FN,precision,recall,f1,false_positive_rate,detection_delay_samples,n_eval_samples,alignment_offset,alignment_median_abs_error,alignment_mean_abs_error,alignment_error_over_threshold,clean_file,prediction_file,prediction_column,detection_csv,figure
baseline_01_hover,Roll,bias,0.02746,window_mean,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.006865,66,19,156,9,0.7764705882352941,0.88,0.825,0.10857142857142857,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_bias_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_bias_W30_N8_mean1.5x.png
baseline_01_hover,Roll,bias,0.02746,window_combined,W30_N8_mean1.5x,30,8,1.5,p99_abs,0.006865,68,22,153,7,0.7555555555555555,0.9066666666666666,0.8242424242424242,0.12571428571428572,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_bias_W30_N8_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_bias_W30_N8_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,point,W10_N3_mean1x,10,3,1.0,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W10_N3_mean1x,10,3,1.0,p99_abs,0.006865,66,7,168,9,0.9041095890410958,0.88,0.8918918918918919,0.04,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W10_N3_mean1x,10,3,1.0,p99_abs,0.006865,64,8,167,11,0.8888888888888888,0.8533333333333334,0.8707482993197277,0.045714285714285714,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W10_N3_mean1x,10,3,1.0,p99_abs,0.006865,66,8,167,9,0.8918918918918919,0.88,0.8859060402684563,0.045714285714285714,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,point,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.006865,66,7,168,9,0.9041095890410958,0.88,0.8918918918918919,0.04,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.006865,62,8,167,13,0.8857142857142857,0.8266666666666667,0.8551724137931035,0.045714285714285714,13,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W10_N3_mean1.25x,10,3,1.25,p99_abs,0.006865,66,8,167,9,0.8918918918918919,0.88,0.8859060402684563,0.045714285714285714,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,point,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.006865,66,7,168,9,0.9041095890410958,0.88,0.8918918918918919,0.04,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.006865,60,7,168,15,0.8955223880597015,0.8,0.8450704225352113,0.04,15,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W10_N3_mean1.5x,10,3,1.5,p99_abs,0.006865,66,7,168,9,0.9041095890410958,0.88,0.8918918918918919,0.04,9,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W10_N3_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,point,W20_N5_mean1x,20,5,1.0,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W20_N5_mean1x,20,5,1.0,p99_abs,0.006865,64,15,160,11,0.810126582278481,0.8533333333333334,0.8311688311688312,0.08571428571428572,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W20_N5_mean1x,20,5,1.0,p99_abs,0.006865,60,16,159,15,0.7894736842105263,0.8,0.794701986754967,0.09142857142857143,15,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W20_N5_mean1x,20,5,1.0,p99_abs,0.006865,64,16,159,11,0.8,0.8533333333333334,0.8258064516129033,0.09142857142857143,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1x.png
baseline_01_hover,Roll,ramp,0.04119,point,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.006865,64,15,160,11,0.810126582278481,0.8533333333333334,0.8311688311688312,0.08571428571428572,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.006865,57,15,160,18,0.7916666666666666,0.76,0.7755102040816326,0.08571428571428572,18,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W20_N5_mean1.25x,20,5,1.25,p99_abs,0.006865,64,15,160,11,0.810126582278481,0.8533333333333334,0.8311688311688312,0.08571428571428572,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.25x.png
baseline_01_hover,Roll,ramp,0.04119,point,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_count,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.006865,64,15,160,11,0.810126582278481,0.8533333333333334,0.8311688311688312,0.08571428571428572,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_mean,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.006865,55,15,160,20,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.08571428571428572,20,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,window_combined,W20_N5_mean1.5x,20,5,1.5,p99_abs,0.006865,64,15,160,11,0.810126582278481,0.8533333333333334,0.8311688311688312,0.08571428571428572,11,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W20_N5_mean1.5x.png
baseline_01_hover,Roll,ramp,0.04119,point,W30_N8_mean1x,30,8,1.0,p99_abs,0.006865,68,0,175,7,1.0,0.9066666666666666,0.9510489510489509,0.0,7,250,1001,0.0010060570931713989,0.001490444860582856,0.14654873899073545,/home/tchowdh4/sensor_recovery_project/logs/extracted_csv/baseline_01_hover_ATT.csv,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_01_hover_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction,/home/tchowdh4/sensor_recovery_project/attack_detection_v9_corrected/detection_csvs/baseline_01_hover_Roll_ramp_W30_N8_mean1x_detection.csv,/home/tchowdh4/sensor_recovery_project/figures/attack_detection_v9_corrected/baseline_01_hover_Roll_ramp_W30_N8_mean1x.png
