x,AttackActive,CleanFuture_Roll,AttackedFuture_Roll,V9PredictedFuture_Roll,Residual_Roll,AbsResidual_Roll,Threshold,PointDetectionFlag,WindowCount,RollingMeanAbsResidual,WindowCountFlag,WindowMeanFlag,WindowCombinedFlag,Baseline,AttackAxis,AttackType,WindowRule,PredictionFile,PredictionColumn
5.599426,0,-0.0371247977018356,-0.0371247977018356,0.0526291102170943,-0.0897539079189299,0.0897539079189299,0.010307,1,10.0,0.09417179582640524,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.699386,0,0.0226045455783605,0.0226045455783605,0.0750984536483883,-0.052493908070027795,0.052493908070027795,0.010307,1,10.0,0.09148423770442597,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.799346,0,0.0772286280989646,0.0772286280989646,0.0791533909738063,-0.0019247628748417095,0.0019247628748417095,0.010307,0,9.0,0.08405489064753048,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.899306,0,0.122484803199768,0.122484803199768,0.0890136621892452,0.0334711410105228,0.0334711410105228,0.010307,1,9.0,0.07957289449870579,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
5.999266,0,0.1589422523975372,0.1589422523975372,0.0931104868650435,0.0658317655324937,0.0658317655324937,0.010307,1,9.0,0.07913900882005684,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.099226,0,0.1829436719417572,0.1829436719417572,0.0948710337281226,0.0880726382136346,0.0880726382136346,0.010307,1,9.0,0.08551314027979964,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.200019,0,0.2002197355031967,0.2002197355031967,0.0846341080963611,0.11558562740683559,0.11558562740683559,0.010307,1,9.0,0.08570089563727376,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.299979,0,0.2115526050329208,0.2115526050329208,0.0926322788000106,0.11892032623291021,0.11892032623291021,0.010307,1,9.0,0.08298478413373231,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.399939,0,0.2169809639453888,0.2169809639453888,0.0905698388814926,0.12641112506389618,0.12641112506389618,0.010307,1,9.0,0.08148402192629875,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
6.499899,0,0.2293089181184768,0.2293089181184768,0.0848181422799825,0.14449077583849432,0.14449077583849432,0.010307,1,9.0,0.08369559781625868,1,1,1,baseline_05_mixed_maneuver,Roll,ramp,W10_N3_mean1x,/home/tchowdh4/sensor_recovery_project/prediction_results_v9_trained_hybrid/baseline_05_mixed_maneuver_ATT_trained_hybrid_prediction_outputs.csv,Roll_hybrid_prediction
