timestamp,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz,TimeSec,AttackActive_IMU,GyrZ_attacked
1778782994.9404671,74124505,1,-0.0003676318447105,0.0002854788617696,-0.0002029801835305,0.000477263238281,0.0002487813762854,-9.818178176879885,0,0,29.278451919555664,1,1,760,800,21.840427,0,-0.0002029801835305
1778782994.980451,74164489,0,5.757043254561722e-05,0.0030605208594352,-0.0003944953205063,-0.0013398386072367,-0.0011280609760433,-9.813885688781738,0,0,29.280548095703125,1,1,1000,1000,21.880411,0,-0.0003944953205063
1778782994.980451,74164489,1,-2.502241477486677e-05,0.0032582448329776,-0.0006026395712979,-0.0014302467461675,-0.0012532621622085,-9.814547538757324,0,0,29.280548095703125,1,1,760,800,21.880411,0,-0.0006026395712979
1778782995.020435,74204473,0,-0.0010470373090356,0.0030289799906313,-0.0005145790055394,-0.0014040122041478,-0.0011775058228522,-9.814170837402344,0,0,29.282644271850582,1,1,1000,1000,21.920395,0,-0.0005145790055394
1778782995.020435,74204473,1,-0.0012152707204222,0.003192218253389,-0.0004994341870769,-0.0001613628410268,-0.0017514643259346,-9.813461303710938,0,0,29.282644271850582,1,1,760,800,21.920395,0,-0.0004994341870769
1778782995.060419,74244457,0,-0.0014027485158294,0.0028576122131198,-0.0004854814033024,-0.0010984854307025,-0.0018661555368453,-9.814199447631836,0,0,29.284740447998047,1,1,1000,1000,21.960379,0,-0.0004854814033024
1778782995.060419,74244457,1,-0.00158455921337,0.0029160105623304,-0.000572862336412,-0.0022138119675219,0.0019996399059891,-9.81394386291504,0,0,29.284740447998047,1,1,760,800,21.960379,0,-0.000572862336412
1778782995.100403,74284441,0,-0.0014391840668395,0.0027269620914012,-0.0006904284236952,-0.001734102028422,-0.0011916584335267,-9.815699577331545,0,0,29.286834716796875,1,1,1000,1000,22.000363,0,-0.0006904284236952
1778782995.100403,74284441,1,-0.0014401018852367,0.0027102406602352,-0.0004811467952094,-0.0029224276077002,0.0001394040009472,-9.814497947692873,0,0,29.286834716796875,1,1,760,800,22.000363,0,-0.0004811467952094
1778782995.140387,74324425,0,-0.00142920948565,0.0047295433469116,-0.0006775408401153,-0.0005746695678681,-0.0016963009256869,-9.814462661743164,0,0,29.288928985595703,1,1,1000,1000,22.040347,0,-0.0006775408401153
1778782995.140387,74324425,1,-0.0014565897872671,0.0047817137092351,-0.0006424455204978,-0.003316331654787,0.0015307293506339,-9.816020965576172,0,0,29.288928985595703,1,1,760,800,22.040347,0,-0.0006424455204978
1778782995.180371,74364409,0,-0.0007648424943909,0.0041520316153764,-0.0007373567786999,-0.0013071624562144,-0.0012515063863247,-9.81362533569336,0,0,29.29102325439453,1,1,1000,1000,22.080331,0,-0.0007373567786999
1778782995.180371,74364409,1,-0.000661643105559,0.0039658993482589,-0.0006816076347604,-0.0010660006664693,-0.0039590112864971,-9.815006256103516,0,0,29.29102325439453,1,1,760,800,22.080331,0,-0.0006816076347604
1778782995.220355,74404393,0,-0.000292441167403,0.0039180209860205,-0.0008388453861698,-0.0006468429928645,-0.0014252468245103,-9.814793586730955,0,0,29.29311752319336,1,1,1000,1000,22.120315,0,-0.0008388453861698
1778782995.220355,74404393,1,-7.314453250728548e-05,0.0040041906759142,-0.0009101168834604,-0.0022716012317687,-0.0013177810469642,-9.813716888427734,0,0,29.29311752319336,1,1,760,800,22.120315,0,-0.0009101168834604
1778782995.260339,74444377,0,8.652660471852869e-05,0.0048463512212038,-0.0008567915065214,-0.0014983203727751,-0.0011649699881672,-9.80930519104004,0,0,29.29521369934082,1,1,1000,1000,22.160299,0,-0.0008567915065214
1778782995.260339,74444377,1,6.04365995968692e-05,0.0046343244612216,-0.0008075867081061,-0.0024873092770576,-0.0019747337792068,-9.809547424316406,0,0,29.29521369934082,1,1,760,800,22.160299,0,-0.0008075867081061
1778782995.300323,74484361,0,3.4450818930054083e-05,0.0035648886114358,-0.0005301857599988,-0.0014124567387625,-0.0013848389498889,-9.810434341430664,0,0,29.297306060791016,1,1,1000,1000,22.200283,0,-0.0005301857599988
1778782995.300323,74484361,1,-1.1783922673203053e-05,0.0036088905762881,-0.0005327852559275,-0.0018997630104422,-0.0001987259602174,-9.809603691101074,0,0,29.297306060791016,1,1,760,800,22.200283,0,-0.0005327852559275
1778782995.340307,74524345,0,0.001432598568499,0.0034329199697822,-0.0002857185027096,-0.0019309486960992,-0.0011836001649498,-9.80931568145752,0,0,29.299400329589844,1,1,1000,1000,22.240267,0,-0.0002857185027096
1778782995.340307,74524345,1,0.0015809368342161,0.0032273065298795,-0.0005259017925709,-0.0019884719513356,-0.0012356297811493,-9.809598922729492,0,0,29.299400329589844,1,1,760,800,22.240267,0,-0.0005259017925709
1778782995.3802907,74564329,0,-0.0003525268984958,0.0017853779718279,6.684828986180946e-05,-0.0017174711683765,-0.0008811866282485,-9.812909126281738,0,0,29.30149269104004,1,1,1000,1000,22.280251,0,6.684828986180946e-05
1778782995.3802907,74564329,1,-0.0003866914485115,0.0017734457505866,0.0001963007380254,-0.0036085583269596,-1.9286657334305343e-05,-9.812932014465332,0,0,29.30149269104004,1,1,760,800,22.280251,0,0.0001963007380254
1778782995.4202747,74604313,0,0.0005379705689847,0.0004176735528744,0.0003943429619539,-0.0014336751773953,-0.001497758901678,-9.812639236450195,0,0,29.303586959838867,1,1,1000,1000,22.320235,0,0.0003943429619539
1778782995.4202747,74604313,1,0.0004475506721064,0.0001128994408645,0.0002934469666797,-0.0030677369795739,-0.0020553392823785,-9.813209533691406,0,0,29.303586959838867,1,1,760,800,22.320235,0,0.0002934469666797
1778782995.4602587,74644297,0,0.0017258238513022,-0.000250151293585,0.0007256104727275,-0.0018693443853408,-0.0008524407166987,-9.811704635620115,0,0,29.305679321289062,1,1,1000,1000,22.360219,0,0.0007256104727275
1778782995.4602587,74644297,1,0.0017087110318243,-7.638291572220623e-05,0.0008968602633103,-0.0007625293801538,-0.0003016026457771,-9.811250686645508,0,0,29.305679321289062,1,1,760,800,22.360219,0,0.0008968602633103
1778782995.5002432,74684281,0,0.0034123943187296,-0.0004237716202624,0.0006710730958729,-0.0011523570865392,-0.00043805243331,-9.80667495727539,0,0,29.307771682739254,1,1,1000,1000,22.400203,0,0.0006710730958729
1778782995.5002432,74684281,1,0.003442999208346,-0.0005360268987715,0.000867691123858,-0.0003096240980084,-0.0024733620230108,-9.80548858642578,0,0,29.307771682739254,1,1,760,800,22.400203,0,0.000867691123858
1778782995.5402272,74724265,0,0.0029317939188331,0.0007411870756186,0.0006769717438146,-0.0012318131048232,-0.0004745954938698,-9.811307907104492,0,0,29.309864044189453,1,1,1000,1000,22.440187,0,0.0006769717438146
