timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778627326.7792132,66984862,0,6,256144800,2418,10,1.21,-35.3632619,149.165237,592.18,0.0130000002682209,126.67092895507812,-2.461000204086304,0.0,1,12.379213,1,-35.363141899999995,149.16511699999998
1778627326.979966,67185615,0,6,256145000,2418,10,1.21,-35.3632619,149.165237,592.68,0.0160000007599592,129.10159301757812,-2.46500015258789,0.0,1,12.579966,1,-35.363141899999995,149.16511699999998
1778627327.179886,67385535,0,6,256145200,2418,10,1.21,-35.3632619,149.1652371,593.17,0.0190000012516975,129.30641174316406,-2.470000028610229,0.0,1,12.779886,1,-35.363141899999995,149.1651171
1778627327.379806,67585455,0,6,256145400,2418,10,1.21,-35.3632619,149.1652372,593.67,0.0220000017434358,128.44000244140625,-2.4740002155303955,0.0,1,12.979806,1,-35.363141899999995,149.1651172
1778627327.5797262,67785375,0,6,256145600,2418,10,1.21,-35.3632619,149.1652372,594.16,0.0240000002086162,127.45773315429688,-2.4780001640319824,0.0,1,13.179726,1,-35.363141899999995,149.1651172
1778627327.779646,67985295,0,6,256145800,2418,10,1.21,-35.3632619,149.1652372,594.66,0.025000000372529,127.33538818359376,-2.4810001850128174,0.0,1,13.379646,1,-35.363141899999995,149.1651172
1778627327.979566,68185215,0,6,256146000,2418,10,1.21,-35.363262,149.1652373,595.16,0.025000000372529,128.57350158691406,-2.4830000400543213,0.0,1,13.579566,1,-35.363141999999996,149.1651173
1778627328.179486,68385135,0,6,256146200,2418,10,1.21,-35.363262,149.1652373,595.65,0.0240000002086162,130.7285614013672,-2.46500015258789,0.0,1,13.779486,1,-35.363141999999996,149.1651173
1778627328.3794062,68585055,0,6,256146400,2418,10,1.21,-35.363262,149.1652374,596.14,0.0220000017434358,133.25067138671875,-2.384000062942505,0.0,1,13.979406,1,-35.363141999999996,149.16511739999999
1778627328.579326,68784975,0,6,256146600,2418,10,1.21,-35.363262,149.1652374,596.6,0.0200000014156103,135.99049377441406,-2.2330000400543213,0.0,1,14.179326,1,-35.363141999999996,149.16511739999999
1778627328.779246,68984895,0,6,256146800,2418,10,1.21,-35.3632621,149.1652374,597.03,0.0180000010877847,139.0801544189453,-2.0410001277923584,0.0,1,14.379246,1,-35.3631421,149.16511739999999
1778627328.979999,69185648,0,6,256147000,2418,10,1.21,-35.3632621,149.1652375,597.41,0.0160000007599592,142.81578063964844,-1.8270001411437988,0.0,1,14.579999,1,-35.3631421,149.16511749999998
