timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,TimeSec,AttackActive_GPS,Lat_attacked,Lng_attacked
1778782991.0003772,70184415,0,6,411809000,2418,10,1.21,-35.3632622,149.1652375,598.95,0.0100000007078051,316.6116943359375,0.0160000007599592,0.0,1,17.800377,1,-35.3631422,149.16511749999998
1778782991.200297,70384335,0,6,411809200,2418,10,1.21,-35.3632622,149.1652375,598.95,0.0110000008717179,314.3815612792969,-0.0070000002160668,0.0,1,18.000297,1,-35.3631422,149.16511749999998
1778782991.400217,70584255,0,6,411809400,2418,10,1.21,-35.3632622,149.1652375,598.95,0.0130000002682209,313.035400390625,-0.0260000005364418,0.0,1,18.200217,1,-35.3631422,149.16511749999998
1778782991.600137,70784175,0,6,411809600,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0150000005960464,312.1457214355469,-0.0390000008046627,0.0,1,18.400137,1,-35.3631422,149.16511749999998
1778782991.8000572,70984095,0,6,411809800,2418,10,1.21,-35.3632622,149.1652375,598.96,0.0170000009238719,311.2716369628906,-0.0460000038146972,0.0,1,18.600057,1,-35.3631422,149.16511749999998
1778782992.00081,71184848,0,6,411810000,2418,10,1.21,-35.3632622,149.1652375,598.97,0.0180000010877847,310.9239501953125,-0.0480000004172325,0.0,1,18.80081,1,-35.3631422,149.16511749999998
1778782992.20073,71384768,0,6,411810200,2418,10,1.21,-35.3632622,149.1652374,598.98,0.0180000010877847,311.29010009765625,-0.0460000038146972,0.0,1,19.00073,1,-35.3631422,149.16511739999999
1778782992.40065,71584688,0,6,411810400,2418,10,1.21,-35.3632621,149.1652374,598.99,0.0180000010877847,311.7839660644531,-0.0410000011324882,0.0,1,19.20065,1,-35.3631421,149.16511739999999
1778782992.60057,71784608,0,6,411810600,2418,10,1.21,-35.3632621,149.1652374,599.0,0.0180000010877847,312.5859680175781,-0.0340000018477439,0.0,1,19.40057,1,-35.3631421,149.16511739999999
1778782992.80049,71984528,0,6,411810800,2418,10,1.21,-35.3632621,149.1652373,599.01,0.0190000012516975,314.1861572265625,-0.0280000008642673,0.0,1,19.60049,1,-35.3631421,149.1651173
1778782993.00041,72184448,0,6,411811000,2418,10,1.21,-35.3632621,149.1652373,599.01,0.0180000010877847,315.4807434082031,-0.0240000002086162,0.0,1,19.80041,1,-35.3631421,149.1651173
1778782993.20033,72384368,0,6,411811200,2418,10,1.21,-35.363262,149.1652373,599.02,0.0170000009238719,315.5976867675781,-0.0220000017434358,0.0,1,20.00033,0,-35.363262,149.1652373
1778782993.40025,72584288,0,6,411811400,2418,10,1.21,-35.363262,149.1652373,599.02,0.0160000007599592,315.60772705078125,-0.021000001579523,0.0,1,20.20025,0,-35.363262,149.1652373
1778782993.60017,72784208,0,6,411811600,2418,10,1.21,-35.363262,149.1652372,599.03,0.0140000004321336,315.96551513671875,-0.0200000014156103,0.0,1,20.40017,0,-35.363262,149.1652372
1778782993.80009,72984128,0,6,411811800,2418,10,1.21,-35.363262,149.1652372,599.03,0.0120000001043081,315.70098876953125,-0.0180000010877847,0.0,1,20.60009,0,-35.363262,149.1652372
1778782994.00001,73184048,0,6,411812000,2418,10,1.21,-35.363262,149.1652372,599.03,0.0100000007078051,314.6464233398437,-0.0160000007599592,0.0,1,20.80001,0,-35.363262,149.1652372
1778782994.2007627,73384801,0,6,411812200,2418,10,1.21,-35.363262,149.1652372,599.04,0.0080000003799796,314.0112609863281,-0.0140000004321336,0.0,1,21.000763,0,-35.363262,149.1652372
1778782994.4006832,73584721,0,6,411812400,2418,10,1.21,-35.363262,149.1652372,599.04,0.0050000003539025,314.6726989746094,-0.0130000002682209,0.0,1,21.200683,0,-35.363262,149.1652372
1778782994.600603,73784641,0,6,411812600,2418,10,1.21,-35.363262,149.1652372,599.04,0.003000000026077,320.64019775390625,-0.0130000002682209,0.0,1,21.400603,0,-35.363262,149.1652372
1778782994.800523,73984561,0,6,411812800,2418,10,1.21,-35.3632619,149.1652372,599.05,0.0020000000949949,341.9852294921875,-0.0130000002682209,0.0,1,21.600523,0,-35.3632619,149.1652372
1778782995.0004427,74184481,0,6,411813000,2418,10,1.21,-35.3632619,149.1652372,599.05,0.0020000000949949,6.205420017242432,-0.0130000002682209,0.0,1,21.800443,0,-35.3632619,149.1652372
